,discrate,year,rcp,damages,pulse,variable
740,2.0,2099.0,rcp45,0.04984436177844093,pulse,ce_betas_SSP3
741,2.0,2099.0,rcp85,0.0911395614209178,pulse,ce_betas_SSP3
742,2.0,2100.0,rcp45,0.049553777047223135,pulse,ce_betas_SSP3
743,2.0,2100.0,rcp85,0.0908512699276298,pulse,ce_betas_SSP3
744,2.0,2101.0,rcp45,0.04936231121711344,pulse,ce_betas_SSP3
745,2.0,2101.0,rcp85,0.09062293361532828,pulse,ce_betas_SSP3
746,2.0,2102.0,rcp45,0.04912885396223946,pulse,ce_betas_SSP3
747,2.0,2102.0,rcp85,0.09034221972358152,pulse,ce_betas_SSP3
748,2.0,2103.0,rcp45,0.04886323461695529,pulse,ce_betas_SSP3
749,2.0,2103.0,rcp85,0.09001834131111257,pulse,ce_betas_SSP3
750,2.0,2104.0,rcp45,0.04853428010577902,pulse,ce_betas_SSP3
751,2.0,2104.0,rcp85,0.08962805397264835,pulse,ce_betas_SSP3
752,2.0,2105.0,rcp45,0.048115363078834475,pulse,ce_betas_SSP3
753,2.0,2105.0,rcp85,0.08915206582289835,pulse,ce_betas_SSP3
754,2.0,2106.0,rcp45,0.04766726893718863,pulse,ce_betas_SSP3
755,2.0,2106.0,rcp85,0.08864001758778717,pulse,ce_betas_SSP3
756,2.0,2107.0,rcp45,0.047206636170578124,pulse,ce_betas_SSP3
757,2.0,2107.0,rcp85,0.08810621347025932,pulse,ce_betas_SSP3
758,2.0,2108.0,rcp45,0.04677234302127699,pulse,ce_betas_SSP3
759,2.0,2108.0,rcp85,0.08758200436273315,pulse,ce_betas_SSP3
760,2.0,2109.0,rcp45,0.04638672072445721,pulse,ce_betas_SSP3
761,2.0,2109.0,rcp85,0.08708531230729821,pulse,ce_betas_SSP3
762,2.0,2110.0,rcp45,0.04609252621294802,pulse,ce_betas_SSP3
763,2.0,2110.0,rcp85,0.08664942326232394,pulse,ce_betas_SSP3
764,2.0,2111.0,rcp45,0.04595198188941359,pulse,ce_betas_SSP3
765,2.0,2111.0,rcp85,0.08632179315060398,pulse,ce_betas_SSP3
766,2.0,2112.0,rcp45,0.045767368985991104,pulse,ce_betas_SSP3
767,2.0,2112.0,rcp85,0.0859498671317916,pulse,ce_betas_SSP3
768,2.0,2113.0,rcp45,0.045551704733036456,pulse,ce_betas_SSP3
769,2.0,2113.0,rcp85,0.08554440636720796,pulse,ce_betas_SSP3
770,2.0,2114.0,rcp45,0.04521297802978657,pulse,ce_betas_SSP3
771,2.0,2114.0,rcp85,0.08503624136933642,pulse,ce_betas_SSP3
772,2.0,2115.0,rcp45,0.04484569579793348,pulse,ce_betas_SSP3
773,2.0,2115.0,rcp85,0.08449859269055791,pulse,ce_betas_SSP3
774,2.0,2116.0,rcp45,0.04440722880614575,pulse,ce_betas_SSP3
775,2.0,2116.0,rcp85,0.08390012776881305,pulse,ce_betas_SSP3
776,2.0,2117.0,rcp45,0.04395391408862322,pulse,ce_betas_SSP3
777,2.0,2117.0,rcp85,0.08328434809611555,pulse,ce_betas_SSP3
778,2.0,2118.0,rcp45,0.043503347237498775,pulse,ce_betas_SSP3
779,2.0,2118.0,rcp85,0.08266504739703552,pulse,ce_betas_SSP3
780,2.0,2119.0,rcp45,0.04308104146190762,pulse,ce_betas_SSP3
781,2.0,2119.0,rcp85,0.08206162686578544,pulse,ce_betas_SSP3
782,2.0,2120.0,rcp45,0.04274835779661573,pulse,ce_betas_SSP3
783,2.0,2120.0,rcp85,0.08151972658922908,pulse,ce_betas_SSP3
784,2.0,2121.0,rcp45,0.04252015574928257,pulse,ce_betas_SSP3
785,2.0,2121.0,rcp85,0.08104954482823655,pulse,ce_betas_SSP3
786,2.0,2122.0,rcp45,0.0423750542026118,pulse,ce_betas_SSP3
787,2.0,2122.0,rcp85,0.08063446384153732,pulse,ce_betas_SSP3
788,2.0,2123.0,rcp45,0.042118123882693405,pulse,ce_betas_SSP3
789,2.0,2123.0,rcp85,0.08013104075413865,pulse,ce_betas_SSP3
790,2.0,2124.0,rcp45,0.041857349678282106,pulse,ce_betas_SSP3
791,2.0,2124.0,rcp85,0.07961927556594726,pulse,ce_betas_SSP3
792,2.0,2125.0,rcp45,0.04149022533678942,pulse,ce_betas_SSP3
793,2.0,2125.0,rcp85,0.07902500882564552,pulse,ce_betas_SSP3
794,2.0,2126.0,rcp45,0.041053275523209094,pulse,ce_betas_SSP3
795,2.0,2126.0,rcp85,0.0783759277290976,pulse,ce_betas_SSP3
796,2.0,2127.0,rcp45,0.04060668603100854,pulse,ce_betas_SSP3
797,2.0,2127.0,rcp85,0.07771635950843721,pulse,ce_betas_SSP3
798,2.0,2128.0,rcp45,0.04015906709105431,pulse,ce_betas_SSP3
799,2.0,2128.0,rcp85,0.07705287583640832,pulse,ce_betas_SSP3
800,2.0,2129.0,rcp45,0.039750227646453154,pulse,ce_betas_SSP3
801,2.0,2129.0,rcp85,0.07641420906399693,pulse,ce_betas_SSP3
802,2.0,2130.0,rcp45,0.039425190818064025,pulse,ce_betas_SSP3
803,2.0,2130.0,rcp85,0.07583225575999004,pulse,ce_betas_SSP3
804,2.0,2131.0,rcp45,0.03926023147438017,pulse,ce_betas_SSP3
805,2.0,2131.0,rcp85,0.07536044040443632,pulse,ce_betas_SSP3
806,2.0,2132.0,rcp45,0.039081488582224995,pulse,ce_betas_SSP3
807,2.0,2132.0,rcp85,0.07487479596236599,pulse,ce_betas_SSP3
808,2.0,2133.0,rcp45,0.03889806658286415,pulse,ce_betas_SSP3
809,2.0,2133.0,rcp85,0.0743819687700285,pulse,ce_betas_SSP3
810,2.0,2134.0,rcp45,0.038629241108659645,pulse,ce_betas_SSP3
811,2.0,2134.0,rcp85,0.07382574205100753,pulse,ce_betas_SSP3
812,2.0,2135.0,rcp45,0.03827220199505931,pulse,ce_betas_SSP3
813,2.0,2135.0,rcp85,0.07320514716164223,pulse,ce_betas_SSP3
814,2.0,2136.0,rcp45,0.03783642515515442,pulse,ce_betas_SSP3
815,2.0,2136.0,rcp85,0.07252782508172172,pulse,ce_betas_SSP3
816,2.0,2137.0,rcp45,0.03740473347632718,pulse,ce_betas_SSP3
817,2.0,2137.0,rcp85,0.07185193331834605,pulse,ce_betas_SSP3
818,2.0,2138.0,rcp45,0.036977236636543766,pulse,ce_betas_SSP3
819,2.0,2138.0,rcp85,0.07117775475505841,pulse,ce_betas_SSP3
820,2.0,2139.0,rcp45,0.03656761887852742,pulse,ce_betas_SSP3
821,2.0,2139.0,rcp85,0.07051483630971866,pulse,ce_betas_SSP3
822,2.0,2140.0,rcp45,0.036193815185726216,pulse,ce_betas_SSP3
823,2.0,2140.0,rcp85,0.06987542111147226,pulse,ce_betas_SSP3
824,2.0,2141.0,rcp45,0.03589521546959037,pulse,ce_betas_SSP3
825,2.0,2141.0,rcp85,0.06928608733465327,pulse,ce_betas_SSP3
826,2.0,2142.0,rcp45,0.035654251826005,pulse,ce_betas_SSP3
827,2.0,2142.0,rcp85,0.0687344172912964,pulse,ce_betas_SSP3
828,2.0,2143.0,rcp45,0.0354069028138294,pulse,ce_betas_SSP3
829,2.0,2143.0,rcp85,0.06817692396079245,pulse,ce_betas_SSP3
830,2.0,2144.0,rcp45,0.0351598716962186,pulse,ce_betas_SSP3
831,2.0,2144.0,rcp85,0.0676182792025893,pulse,ce_betas_SSP3
832,2.0,2145.0,rcp45,0.03489050933538744,pulse,ce_betas_SSP3
833,2.0,2145.0,rcp85,0.06704349695415049,pulse,ce_betas_SSP3
834,2.0,2146.0,rcp45,0.03456596667672366,pulse,ce_betas_SSP3
835,2.0,2146.0,rcp85,0.0664310970151542,pulse,ce_betas_SSP3
836,2.0,2147.0,rcp45,0.034243322012874576,pulse,ce_betas_SSP3
837,2.0,2147.0,rcp85,0.06581945980874832,pulse,ce_betas_SSP3
838,2.0,2148.0,rcp45,0.03389665861583879,pulse,ce_betas_SSP3
839,2.0,2148.0,rcp85,0.06519165731593358,pulse,ce_betas_SSP3
840,2.0,2149.0,rcp45,0.0335480556312708,pulse,ce_betas_SSP3
841,2.0,2149.0,rcp85,0.0645620320893751,pulse,ce_betas_SSP3
842,2.0,2150.0,rcp45,0.033208260331059516,pulse,ce_betas_SSP3
843,2.0,2150.0,rcp85,0.06393745336759064,pulse,ce_betas_SSP3
844,2.0,2151.0,rcp45,0.03288475249405673,pulse,ce_betas_SSP3
845,2.0,2151.0,rcp85,0.06332330621326547,pulse,ce_betas_SSP3
846,2.0,2152.0,rcp45,0.03261780646489186,pulse,ce_betas_SSP3
847,2.0,2152.0,rcp85,0.06274600803978371,pulse,ce_betas_SSP3
848,2.0,2153.0,rcp45,0.03243433713792552,pulse,ce_betas_SSP3
849,2.0,2153.0,rcp85,0.062222781437387624,pulse,ce_betas_SSP3
850,2.0,2154.0,rcp45,0.032293521609957715,pulse,ce_betas_SSP3
851,2.0,2154.0,rcp85,0.06172703768107422,pulse,ce_betas_SSP3
852,2.0,2155.0,rcp45,0.03211646027383762,pulse,ce_betas_SSP3
853,2.0,2155.0,rcp85,0.06120833204303882,pulse,ce_betas_SSP3
854,2.0,2156.0,rcp45,0.03190384700528804,pulse,ce_betas_SSP3
855,2.0,2156.0,rcp85,0.06066763131186625,pulse,ce_betas_SSP3
856,2.0,2157.0,rcp45,0.031638866925484475,pulse,ce_betas_SSP3
857,2.0,2157.0,rcp85,0.060094811356066716,pulse,ce_betas_SSP3
858,2.0,2158.0,rcp45,0.031317351111691275,pulse,ce_betas_SSP3
859,2.0,2158.0,rcp85,0.05948788426829339,pulse,ce_betas_SSP3
860,2.0,2159.0,rcp45,0.030965060686996424,pulse,ce_betas_SSP3
861,2.0,2159.0,rcp85,0.05886366098435711,pulse,ce_betas_SSP3
862,2.0,2160.0,rcp45,0.03061109119736594,pulse,ce_betas_SSP3
863,2.0,2160.0,rcp85,0.05824074618479614,pulse,ce_betas_SSP3
864,2.0,2161.0,rcp45,0.030283563888174683,pulse,ce_betas_SSP3
865,2.0,2161.0,rcp85,0.05763680683257157,pulse,ce_betas_SSP3
866,2.0,2162.0,rcp45,0.03001330491245631,pulse,ce_betas_SSP3
867,2.0,2162.0,rcp85,0.05707086986122592,pulse,ce_betas_SSP3
868,2.0,2163.0,rcp45,0.029826851918066555,pulse,ce_betas_SSP3
869,2.0,2163.0,rcp85,0.05655899154045747,pulse,ce_betas_SSP3
870,2.0,2164.0,rcp45,0.02969919167105559,pulse,ce_betas_SSP3
871,2.0,2164.0,rcp85,0.05608521412263396,pulse,ce_betas_SSP3
872,2.0,2165.0,rcp45,0.029515964972595007,pulse,ce_betas_SSP3
873,2.0,2165.0,rcp85,0.05557909633415313,pulse,ce_betas_SSP3
874,2.0,2166.0,rcp45,0.029325629032169565,pulse,ce_betas_SSP3
875,2.0,2166.0,rcp85,0.055070699171662255,pulse,ce_betas_SSP3
876,2.0,2167.0,rcp45,0.029049454493696822,pulse,ce_betas_SSP3
877,2.0,2167.0,rcp85,0.05451228515768364,pulse,ce_betas_SSP3
878,2.0,2168.0,rcp45,0.028729470371238457,pulse,ce_betas_SSP3
879,2.0,2168.0,rcp85,0.0539300230381263,pulse,ce_betas_SSP3
880,2.0,2169.0,rcp45,0.028392178625847996,pulse,ce_betas_SSP3
881,2.0,2169.0,rcp85,0.05334031153436857,pulse,ce_betas_SSP3
882,2.0,2170.0,rcp45,0.02805829249991712,pulse,ce_betas_SSP3
883,2.0,2170.0,rcp85,0.052755813890998995,pulse,ce_betas_SSP3
884,2.0,2171.0,rcp45,0.027742324064143408,pulse,ce_betas_SSP3
885,2.0,2171.0,rcp85,0.05218526597316937,pulse,ce_betas_SSP3
886,2.0,2172.0,rcp45,0.02746586367568831,pulse,ce_betas_SSP3
887,2.0,2172.0,rcp85,0.051641486365265866,pulse,ce_betas_SSP3
888,2.0,2173.0,rcp45,0.027260577185596335,pulse,ce_betas_SSP3
889,2.0,2173.0,rcp85,0.05114310392841367,pulse,ce_betas_SSP3
890,2.0,2174.0,rcp45,0.02708305841919905,pulse,ce_betas_SSP3
891,2.0,2174.0,rcp85,0.0506639540711419,pulse,ce_betas_SSP3
892,2.0,2175.0,rcp45,0.026921492745654984,pulse,ce_betas_SSP3
893,2.0,2175.0,rcp85,0.05019690642429462,pulse,ce_betas_SSP3
894,2.0,2176.0,rcp45,0.026743808422835344,pulse,ce_betas_SSP3
895,2.0,2176.0,rcp85,0.04972303220852526,pulse,ce_betas_SSP3
896,2.0,2177.0,rcp45,0.026521061887147482,pulse,ce_betas_SSP3
897,2.0,2177.0,rcp85,0.049225501099109614,pulse,ce_betas_SSP3
898,2.0,2178.0,rcp45,0.02625304351319332,pulse,ce_betas_SSP3
899,2.0,2178.0,rcp85,0.04870451891827906,pulse,ce_betas_SSP3
900,2.0,2179.0,rcp45,0.025968088578100446,pulse,ce_betas_SSP3
901,2.0,2179.0,rcp85,0.04817692073670897,pulse,ce_betas_SSP3
902,2.0,2180.0,rcp45,0.02566903973115756,pulse,ce_betas_SSP3
903,2.0,2180.0,rcp85,0.04764451258049087,pulse,ce_betas_SSP3
904,2.0,2181.0,rcp45,0.02537181306067473,pulse,ce_betas_SSP3
905,2.0,2181.0,rcp85,0.0471166265058786,pulse,ce_betas_SSP3
906,2.0,2182.0,rcp45,0.02507824203080312,pulse,ce_betas_SSP3
907,2.0,2182.0,rcp85,0.046594349431231336,pulse,ce_betas_SSP3
908,2.0,2183.0,rcp45,0.024797140487942865,pulse,ce_betas_SSP3
909,2.0,2183.0,rcp85,0.0460827482011356,pulse,ce_betas_SSP3
910,2.0,2184.0,rcp45,0.024538298089042544,pulse,ce_betas_SSP3
911,2.0,2184.0,rcp85,0.045587396586020075,pulse,ce_betas_SSP3
912,2.0,2185.0,rcp45,0.024314395085256343,pulse,ce_betas_SSP3
913,2.0,2185.0,rcp85,0.045115423921271575,pulse,ce_betas_SSP3
914,2.0,2186.0,rcp45,0.024149576629738014,pulse,ce_betas_SSP3
915,2.0,2186.0,rcp85,0.04468040173078406,pulse,ce_betas_SSP3
916,2.0,2187.0,rcp45,0.023981078743080524,pulse,ce_betas_SSP3
917,2.0,2187.0,rcp85,0.04424638224898082,pulse,ce_betas_SSP3
918,2.0,2188.0,rcp45,0.023817885581710163,pulse,ce_betas_SSP3
919,2.0,2188.0,rcp85,0.043818494709831464,pulse,ce_betas_SSP3
920,2.0,2189.0,rcp45,0.02365398755485831,pulse,ce_betas_SSP3
921,2.0,2189.0,rcp85,0.043393329104391185,pulse,ce_betas_SSP3
922,2.0,2190.0,rcp45,0.023440969209698678,pulse,ce_betas_SSP3
923,2.0,2190.0,rcp85,0.04294367334849697,pulse,ce_betas_SSP3
924,2.0,2191.0,rcp45,0.02319625358777447,pulse,ce_betas_SSP3
925,2.0,2191.0,rcp85,0.04247957724991522,pulse,ce_betas_SSP3
926,2.0,2192.0,rcp45,0.02294025030345062,pulse,ce_betas_SSP3
927,2.0,2192.0,rcp85,0.04201263550374533,pulse,ce_betas_SSP3
928,2.0,2193.0,rcp45,0.022690149292209187,pulse,ce_betas_SSP3
929,2.0,2193.0,rcp85,0.041552507137138796,pulse,ce_betas_SSP3
930,2.0,2194.0,rcp45,0.022449007840928847,pulse,ce_betas_SSP3
931,2.0,2194.0,rcp85,0.04110088177095715,pulse,ce_betas_SSP3
932,2.0,2195.0,rcp45,0.022231027512572575,pulse,ce_betas_SSP3
933,2.0,2195.0,rcp85,0.040665596111473426,pulse,ce_betas_SSP3
934,2.0,2196.0,rcp45,0.022063348696240596,pulse,ce_betas_SSP3
935,2.0,2196.0,rcp85,0.04026154506883099,pulse,ce_betas_SSP3
936,2.0,2197.0,rcp45,0.02193555445900486,pulse,ce_betas_SSP3
937,2.0,2197.0,rcp85,0.03988275889814315,pulse,ce_betas_SSP3
938,2.0,2198.0,rcp45,0.021817207955873642,pulse,ce_betas_SSP3
939,2.0,2198.0,rcp85,0.039512302958628134,pulse,ce_betas_SSP3
940,2.0,2199.0,rcp45,0.021667968532380955,pulse,ce_betas_SSP3
941,2.0,2199.0,rcp85,0.03912802323776114,pulse,ce_betas_SSP3
942,2.0,2200.0,rcp45,0.021485802776100828,pulse,ce_betas_SSP3
943,2.0,2200.0,rcp85,0.03872893802926675,pulse,ce_betas_SSP3
944,2.0,2201.0,rcp45,0.021263450762165185,pulse,ce_betas_SSP3
945,2.0,2201.0,rcp85,0.03831124957753622,pulse,ce_betas_SSP3
946,2.0,2202.0,rcp45,0.021033491482463244,pulse,ce_betas_SSP3
947,2.0,2202.0,rcp85,0.03789286307505219,pulse,ce_betas_SSP3
948,2.0,2203.0,rcp45,0.020801885982232385,pulse,ce_betas_SSP3
949,2.0,2203.0,rcp85,0.037477055976696774,pulse,ce_betas_SSP3
950,2.0,2204.0,rcp45,0.02056162086792362,pulse,ce_betas_SSP3
951,2.0,2204.0,rcp85,0.03706004090315466,pulse,ce_betas_SSP3
952,2.0,2205.0,rcp45,0.02032786754281602,pulse,ce_betas_SSP3
953,2.0,2205.0,rcp85,0.03665005156356294,pulse,ce_betas_SSP3
954,2.0,2206.0,rcp45,0.020098084069142555,pulse,ce_betas_SSP3
955,2.0,2206.0,rcp85,0.03624568483318982,pulse,ce_betas_SSP3
956,2.0,2207.0,rcp45,0.019888626953656487,pulse,ce_betas_SSP3
957,2.0,2207.0,rcp85,0.035855716597972834,pulse,ce_betas_SSP3
958,2.0,2208.0,rcp45,0.019711406523095353,pulse,ce_betas_SSP3
959,2.0,2208.0,rcp85,0.03548644958748271,pulse,ce_betas_SSP3
960,2.0,2209.0,rcp45,0.019561033028066464,pulse,ce_betas_SSP3
961,2.0,2209.0,rcp85,0.03513486554680148,pulse,ce_betas_SSP3
962,2.0,2210.0,rcp45,0.019424044982573566,pulse,ce_betas_SSP3
963,2.0,2210.0,rcp85,0.034793659861859436,pulse,ce_betas_SSP3
964,2.0,2211.0,rcp45,0.019276397574188302,pulse,ce_betas_SSP3
965,2.0,2211.0,rcp85,0.034449956489000844,pulse,ce_betas_SSP3
966,2.0,2212.0,rcp45,0.019119418373095096,pulse,ce_betas_SSP3
967,2.0,2212.0,rcp85,0.03410448653868506,pulse,ce_betas_SSP3
968,2.0,2213.0,rcp45,0.018938435075050775,pulse,ce_betas_SSP3
969,2.0,2213.0,rcp85,0.03374948374413801,pulse,ce_betas_SSP3
970,2.0,2214.0,rcp45,0.018748116599771106,pulse,ce_betas_SSP3
971,2.0,2214.0,rcp85,0.033392789080907224,pulse,ce_betas_SSP3
972,2.0,2215.0,rcp45,0.01853363480652937,pulse,ce_betas_SSP3
973,2.0,2215.0,rcp85,0.03302658701635279,pulse,ce_betas_SSP3
974,2.0,2216.0,rcp45,0.01831411912147701,pulse,ce_betas_SSP3
975,2.0,2216.0,rcp85,0.03266104019263768,pulse,ce_betas_SSP3
976,2.0,2217.0,rcp45,0.018106142784038073,pulse,ce_betas_SSP3
977,2.0,2217.0,rcp85,0.03230488164912246,pulse,ce_betas_SSP3
978,2.0,2218.0,rcp45,0.017911503220748325,pulse,ce_betas_SSP3
979,2.0,2218.0,rcp85,0.03195900563440366,pulse,ce_betas_SSP3
980,2.0,2219.0,rcp45,0.017745856639069486,pulse,ce_betas_SSP3
981,2.0,2219.0,rcp85,0.03163157373607052,pulse,ce_betas_SSP3
982,2.0,2220.0,rcp45,0.01761373134062573,pulse,ce_betas_SSP3
983,2.0,2220.0,rcp85,0.031324854161271974,pulse,ce_betas_SSP3
984,2.0,2221.0,rcp45,0.017498177659187195,pulse,ce_betas_SSP3
985,2.0,2221.0,rcp85,0.031029864278967294,pulse,ce_betas_SSP3
986,2.0,2222.0,rcp45,0.017406076158205042,pulse,ce_betas_SSP3
987,2.0,2222.0,rcp85,0.030750130226633324,pulse,ce_betas_SSP3
988,2.0,2223.0,rcp45,0.017281991051754014,pulse,ce_betas_SSP3
989,2.0,2223.0,rcp85,0.030456665627604476,pulse,ce_betas_SSP3
990,2.0,2224.0,rcp45,0.01712343183979917,pulse,ce_betas_SSP3
991,2.0,2224.0,rcp85,0.03014824280681369,pulse,ce_betas_SSP3
992,2.0,2225.0,rcp45,0.016943211567100172,pulse,ce_betas_SSP3
993,2.0,2225.0,rcp85,0.02983159169319015,pulse,ce_betas_SSP3
994,2.0,2226.0,rcp45,0.01674232423704677,pulse,ce_betas_SSP3
995,2.0,2226.0,rcp85,0.02950726620601616,pulse,ce_betas_SSP3
996,2.0,2227.0,rcp45,0.016546400057297284,pulse,ce_betas_SSP3
997,2.0,2227.0,rcp85,0.029188579780921858,pulse,ce_betas_SSP3
998,2.0,2228.0,rcp45,0.016350531873343798,pulse,ce_betas_SSP3
999,2.0,2228.0,rcp85,0.02887296495120953,pulse,ce_betas_SSP3
1000,2.0,2229.0,rcp45,0.0161770730885299,pulse,ce_betas_SSP3
1001,2.0,2229.0,rcp85,0.028571955817996,pulse,ce_betas_SSP3
1002,2.0,2230.0,rcp45,0.01603620823630094,pulse,ce_betas_SSP3
1003,2.0,2230.0,rcp85,0.028290743985590495,pulse,ce_betas_SSP3
1004,2.0,2231.0,rcp45,0.015911113673235475,pulse,ce_betas_SSP3
1005,2.0,2231.0,rcp85,0.02802056191933641,pulse,ce_betas_SSP3
1006,2.0,2232.0,rcp45,0.015784476953020925,pulse,ce_betas_SSP3
1007,2.0,2232.0,rcp85,0.02775243149353337,pulse,ce_betas_SSP3
1008,2.0,2233.0,rcp45,0.015662626306154104,pulse,ce_betas_SSP3
1009,2.0,2233.0,rcp85,0.027489590082132604,pulse,ce_betas_SSP3
1010,2.0,2234.0,rcp45,0.015522592866581794,pulse,ce_betas_SSP3
1011,2.0,2234.0,rcp85,0.027220197437486788,pulse,ce_betas_SSP3
1012,2.0,2235.0,rcp45,0.015370529465399655,pulse,ce_betas_SSP3
1013,2.0,2235.0,rcp85,0.02694741994375805,pulse,ce_betas_SSP3
1014,2.0,2236.0,rcp45,0.015197114452456624,pulse,ce_betas_SSP3
1015,2.0,2236.0,rcp85,0.026666469918191705,pulse,ce_betas_SSP3
1016,2.0,2237.0,rcp45,0.015022360338173358,pulse,ce_betas_SSP3
1017,2.0,2237.0,rcp85,0.02638761687325253,pulse,ce_betas_SSP3
1018,2.0,2238.0,rcp45,0.014850424616772237,pulse,ce_betas_SSP3
1019,2.0,2238.0,rcp85,0.026112971142499997,pulse,ce_betas_SSP3
1020,2.0,2239.0,rcp45,0.014688084783046748,pulse,ce_betas_SSP3
1021,2.0,2239.0,rcp85,0.025845970934509296,pulse,ce_betas_SSP3
1022,2.0,2240.0,rcp45,0.014544024758256271,pulse,ce_betas_SSP3
1023,2.0,2240.0,rcp85,0.025591023361397965,pulse,ce_betas_SSP3
1024,2.0,2241.0,rcp45,0.014431247643787396,pulse,ce_betas_SSP3
1025,2.0,2241.0,rcp85,0.02534750947791662,pulse,ce_betas_SSP3
1026,2.0,2242.0,rcp45,0.014338708256612437,pulse,ce_betas_SSP3
1027,2.0,2242.0,rcp85,0.025111679999603592,pulse,ce_betas_SSP3
1028,2.0,2243.0,rcp45,0.014238412492633436,pulse,ce_betas_SSP3
1029,2.0,2243.0,rcp85,0.02487066703530215,pulse,ce_betas_SSP3
1030,2.0,2244.0,rcp45,0.014126530739213165,pulse,ce_betas_SSP3
1031,2.0,2244.0,rcp85,0.024623608782459432,pulse,ce_betas_SSP3
1032,2.0,2245.0,rcp45,0.013990672717341073,pulse,ce_betas_SSP3
1033,2.0,2245.0,rcp85,0.02436502722059771,pulse,ce_betas_SSP3
1034,2.0,2246.0,rcp45,0.0138372188077311,pulse,ce_betas_SSP3
1035,2.0,2246.0,rcp85,0.024098811614605236,pulse,ce_betas_SSP3
1036,2.0,2247.0,rcp45,0.013681427921580195,pulse,ce_betas_SSP3
1037,2.0,2247.0,rcp85,0.02383318413631243,pulse,ce_betas_SSP3
1038,2.0,2248.0,rcp45,0.013520018114376352,pulse,ce_betas_SSP3
1039,2.0,2248.0,rcp85,0.023566803322008403,pulse,ce_betas_SSP3
1040,2.0,2249.0,rcp45,0.013359594047942373,pulse,ce_betas_SSP3
1041,2.0,2249.0,rcp85,0.023303211523919978,pulse,ce_betas_SSP3
1042,2.0,2250.0,rcp45,0.013202156040098651,pulse,ce_betas_SSP3
1043,2.0,2250.0,rcp85,0.02304336877975706,pulse,ce_betas_SSP3
1044,2.0,2251.0,rcp45,0.013052232788228528,pulse,ce_betas_SSP3
1045,2.0,2251.0,rcp85,0.022789439709291287,pulse,ce_betas_SSP3
1046,2.0,2252.0,rcp45,0.012917290948613437,pulse,ce_betas_SSP3
1047,2.0,2252.0,rcp85,0.022545089549534655,pulse,ce_betas_SSP3
1048,2.0,2253.0,rcp45,0.01280281538338428,pulse,ce_betas_SSP3
1049,2.0,2253.0,rcp85,0.02231298616709719,pulse,ce_betas_SSP3
1050,2.0,2254.0,rcp45,0.012706092555404523,pulse,ce_betas_SSP3
1051,2.0,2254.0,rcp85,0.022091670198499575,pulse,ce_betas_SSP3
1052,2.0,2255.0,rcp45,0.01260640597963492,pulse,ce_betas_SSP3
1053,2.0,2255.0,rcp85,0.021870640868274185,pulse,ce_betas_SSP3
1054,2.0,2256.0,rcp45,0.012506766787485699,pulse,ce_betas_SSP3
1055,2.0,2256.0,rcp85,0.02165137352696234,pulse,ce_betas_SSP3
1056,2.0,2257.0,rcp45,0.012398645319873561,pulse,ce_betas_SSP3
1057,2.0,2257.0,rcp85,0.02142954622174796,pulse,ce_betas_SSP3
1058,2.0,2258.0,rcp45,0.01227574042627621,pulse,ce_betas_SSP3
1059,2.0,2258.0,rcp85,0.02120198406799168,pulse,ce_betas_SSP3
1060,2.0,2259.0,rcp45,0.0121462886295579,pulse,ce_betas_SSP3
1061,2.0,2259.0,rcp85,0.020972819055399255,pulse,ce_betas_SSP3
1062,2.0,2260.0,rcp45,0.012003856695951129,pulse,ce_betas_SSP3
1063,2.0,2260.0,rcp85,0.02073881748152401,pulse,ce_betas_SSP3
1064,2.0,2261.0,rcp45,0.011860714723603772,pulse,ce_betas_SSP3
1065,2.0,2261.0,rcp85,0.02050613457667118,pulse,ce_betas_SSP3
1066,2.0,2262.0,rcp45,0.011725688296628468,pulse,ce_betas_SSP3
1067,2.0,2262.0,rcp85,0.020279171339636966,pulse,ce_betas_SSP3
1068,2.0,2263.0,rcp45,0.011599591226424583,pulse,ce_betas_SSP3
1069,2.0,2263.0,rcp85,0.02005831633089295,pulse,ce_betas_SSP3
1070,2.0,2264.0,rcp45,0.011492999585784406,pulse,ce_betas_SSP3
1071,2.0,2264.0,rcp85,0.019848815621138386,pulse,ce_betas_SSP3
1072,2.0,2265.0,rcp45,0.01140744528919808,pulse,ce_betas_SSP3
1073,2.0,2265.0,rcp85,0.01965138792004177,pulse,ce_betas_SSP3
1074,2.0,2266.0,rcp45,0.011332316694427016,pulse,ce_betas_SSP3
1075,2.0,2266.0,rcp85,0.01946071197266568,pulse,ce_betas_SSP3
1076,2.0,2267.0,rcp45,0.011263711804608495,pulse,ce_betas_SSP3
1077,2.0,2267.0,rcp85,0.01927481490440222,pulse,ce_betas_SSP3
1078,2.0,2268.0,rcp45,0.01116927703946914,pulse,ce_betas_SSP3
1079,2.0,2268.0,rcp85,0.019077612991010358,pulse,ce_betas_SSP3
1080,2.0,2269.0,rcp45,0.011059276880245984,pulse,ce_betas_SSP3
1081,2.0,2269.0,rcp85,0.018874229236984015,pulse,ce_betas_SSP3
1082,2.0,2270.0,rcp45,0.010934061281250393,pulse,ce_betas_SSP3
1083,2.0,2270.0,rcp85,0.018664849759356575,pulse,ce_betas_SSP3
1084,2.0,2271.0,rcp45,0.010804355727062703,pulse,ce_betas_SSP3
1085,2.0,2271.0,rcp85,0.018454798262063296,pulse,ce_betas_SSP3
1086,2.0,2272.0,rcp45,0.010672033277145063,pulse,ce_betas_SSP3
