year,pctile,beta1,beta2
2291,.1,-.6209898,.4518839
2291,.15,-.339831,.4694352
2291,.2,-.266218,.525154
2291,.25,-.1246454,.5428868
2291,.3,.0477503,.5419182
2291,.35,.1518872,.570668
2291,.4,.2899799,.5929567
2291,.45,.4088999,.6124112
2291,.5,.5830256,.6156114
2291,.55,.6872151,.6417204
2291,.6,.8217766,.6544585
2291,.65,.9845976,.659539
2291,.7,1.083991,.6901474
2291,.75,1.283019,.7170045
2291,.8,1.475253,.749299
2291,.85,1.717945,.7741017
2291,.9,2.048844,.8074628
2291,.95,2.712272,.8201229
2292,.05,-.8369738,.3448597
2292,.1,-.6237557,.4538966
2292,.15,-.3413447,.4715261
2292,.2,-.2674037,.5274931
2292,.25,-.1252006,.5453048
2292,.3,.047963,.544332
2292,.35,.1525638,.5732098
2292,.4,.2912714,.5955978
2292,.45,.4107211,.6151389
2292,.5,.5856224,.6183533
2292,.55,.690276,.6445786
2292,.6,.8254368,.6573734
2292,.65,.988983,.6624766
2292,.7,1.088819,.6932213
2292,.75,1.288734,.720198
2292,.8,1.481824,.7526364
2292,.85,1.725597,.7775496
2292,.9,2.05797,.8110592
2292,.95,2.724352,.8237758
2293,.05,-.8407018,.3463957
2293,.1,-.626534,.4559183
2293,.15,-.342865,.4736263
2293,.2,-.2685947,.5298426
2293,.25,-.1257582,.5477337
2293,.3,.0481766,.5467564
2293,.35,.1532433,.5757629
2293,.4,.2925688,.5982506
2293,.45,.4125505,.6178788
2293,.5,.5882308,.6211075
2293,.55,.6933506,.6474496
2293,.6,.8291134,.6603014
2293,.65,.993388,.6654274
2293,.7,1.093669,.696309
2293,.75,1.294474,.7234058
2293,.8,1.488424,.7559887
2293,.85,1.733283,.7810128
2293,.9,2.067136,.8146718
2293,.95,2.736487,.8274449
2294,.05,-.8444463,.3479386
2294,.1,-.6293246,.457949
2294,.15,-.3443922,.4757359
2294,.2,-.2697911,.5322025
2294,.25,-.1263184,.5501733
2294,.3,.0483912,.5491918
2294,.35,.1539259,.5783274
2294,.4,.2938719,.6009153
2294,.45,.414388,.6206309
2294,.5,.5908508,.623874
2294,.55,.6964388,.6503334
2294,.6,.8328063,.6632425
2294,.65,.9978126,.6683912
2294,.7,1.09854,.6994104
2294,.75,1.30024,.7266279
2294,.8,1.495053,.7593559
2294,.85,1.741003,.7844915
2294,.9,2.076344,.8183004
2294,.95,2.748676,.8311304
2295,.05,-.8482075,.3494883
2295,.1,-.6321277,.4599888
2295,.15,-.3459261,.4778548
2295,.2,-.2709928,.534573
2295,.25,-.126881,.5526238
2295,.3,.0486067,.5516379
2295,.35,.1546114,.5809033
2295,.4,.2951809,.6035918
2295,.45,.4162337,.6233952
2295,.5,.5934826,.6266528
2295,.55,.6995407,.65323
2295,.6,.8365157,.6661966
2295,.65,1.002257,.6713683
2295,.7,1.103433,.7025256
2295,.75,1.306031,.7298644
2295,.8,1.501712,.7627382
2295,.85,1.748757,.7879857
2295,.9,2.085592,.8219452
2295,.95,2.760918,.8348324
2296,.05,-.8519855,.351045
2296,.1,-.6349432,.4620376
2296,.15,-.3474669,.4799832
2296,.2,-.2721998,.536954
2296,.25,-.1274462,.5550852
2296,.3,.0488232,.554095
2296,.35,.1553001,.5834907
2296,.4,.2964956,.6062803
2296,.45,.4180877,.6261719
2296,.5,.596126,.6294439
2296,.55,.7026566,.6561396
2296,.6,.8402416,.6691639
2296,.65,1.006721,.6743586
2296,.7,1.108348,.7056547
2296,.75,1.311848,.7331153
2296,.8,1.508401,.7661355
2296,.85,1.756546,.7914954
2296,.9,2.094881,.8256062
2296,.95,2.773216,.8385507
2297,.05,-.8557803,.3526085
2297,.1,-.6377712,.4640955
2297,.15,-.3490145,.4821211
2297,.2,-.2734122,.5393456
2297,.25,-.1280138,.5575576
2297,.3,.0490407,.5565629
2297,.35,.1559918,.5860896
2297,.4,.2978162,.6089807
2297,.45,.4199499,.6289608
2297,.5,.5987811,.6322474
2297,.55,.7057862,.659062
2297,.6,.8439841,.6721444
2297,.65,1.011205,.6773622
2297,.7,1.113285,.7087978
2297,.75,1.317691,.7363806
2297,.8,1.51512,.7695478
2297,.85,1.76437,.7950208
2297,.9,2.104212,.8292834
2297,.95,2.785568,.8422857
2298,.05,-.859592,.3541791
2298,.1,-.6406119,.4661627
2298,.15,-.3505691,.4842685
2298,.2,-.27463,.5417479
2298,.25,-.128584,.5600411
2298,.3,.0492591,.5590419
2298,.35,.1566866,.5887001
2298,.4,.2991427,.6116931
2298,.45,.4218204,.6317623
2298,.5,.6014482,.6350636
2298,.55,.7089298,.6619976
2298,.6,.8477433,.6751382
2298,.65,1.015709,.6803793
2298,.7,1.118243,.7119548
2298,.75,1.32356,.7396605
2298,.8,1.521868,.7729755
2298,.85,1.772229,.7985619
2298,.9,2.113584,.8329772
2298,.95,2.797975,.8460373
2299,.05,-.8634207,.3557566
2299,.1,-.6434653,.468239
2299,.15,-.3521305,.4864255
2299,.2,-.2758532,.5441609
2299,.25,-.1291567,.5625355
2299,.3,.0494785,.5615319
2299,.35,.1573845,.5913222
2299,.4,.3004751,.6144177
2299,.45,.4236992,.6345762
2299,.5,.604127,.6378922
2299,.55,.7120875,.6649461
2299,.6,.8515192,.6781453
2299,.65,1.020233,.6834098
2299,.7,1.123224,.7151259
2299,.75,1.329456,.742955
2299,.8,1.528647,.7764184
2299,.85,1.780123,.8021187
2299,.9,2.122998,.8366873
2299,.95,2.810437,.8498057
2300,.05,-.8672664,.3573412
2300,.1,-.6463313,.4703245
2300,.15,-.3536989,.488592
2300,.2,-.2770818,.5465846
2300,.25,-.129732,.5650411
2300,.3,.0496989,.564033
2300,.35,.1580855,.593956
2300,.4,.3018134,.6171543
2300,.45,.4255863,.6374027
2300,.5,.6068178,.6407334
2300,.55,.7152591,.6679078
2300,.6,.8553119,.6811658
2300,.65,1.024777,.6864536
2300,.7,1.128227,.7183111
2300,.75,1.335377,.7462642
2300,.8,1.535455,.7798765
2300,.85,1.788051,.8056914
2300,.9,2.132454,.8404139
2300,.95,2.822955,.8535907
