,discrate,year,rcp,variable,pulse,damages
290,1.0,2165.0,rcp45,nocons_betas_SSP3,pulse,0.10565657540051314
291,1.0,2165.0,rcp85,nocons_betas_SSP3,pulse,0.196403801692524
292,1.0,2166.0,rcp45,nocons_betas_SSP3,pulse,0.1055991379261458
293,1.0,2166.0,rcp85,nocons_betas_SSP3,pulse,0.1957728417554626
294,1.0,2167.0,rcp45,nocons_betas_SSP3,pulse,0.10523234398398637
295,1.0,2167.0,rcp85,nocons_betas_SSP3,pulse,0.19494962088111203
296,1.0,2168.0,rcp45,nocons_betas_SSP3,pulse,0.10470083663541156
297,1.0,2168.0,rcp85,nocons_betas_SSP3,pulse,0.1940242680439611
298,1.0,2169.0,rcp45,nocons_betas_SSP3,pulse,0.10409700265909429
299,1.0,2169.0,rcp85,nocons_betas_SSP3,pulse,0.19305404343652036
300,1.0,2170.0,rcp45,nocons_betas_SSP3,pulse,0.10349455922083618
301,1.0,2170.0,rcp85,nocons_betas_SSP3,pulse,0.19208411660683103
302,1.0,2171.0,rcp45,nocons_betas_SSP3,pulse,0.10294642602635798
303,1.0,2171.0,rcp85,nocons_betas_SSP3,pulse,0.19114640439431807
304,1.0,2172.0,rcp45,nocons_betas_SSP3,pulse,0.10253274684524258
305,1.0,2172.0,rcp85,nocons_betas_SSP3,pulse,0.19028862599733729
306,1.0,2173.0,rcp45,nocons_betas_SSP3,pulse,0.10237262558454
307,1.0,2173.0,rcp85,nocons_betas_SSP3,pulse,0.1895809023481629
308,1.0,2174.0,rcp45,nocons_betas_SSP3,pulse,0.10230988865809709
309,1.0,2174.0,rcp85,nocons_betas_SSP3,pulse,0.18892915751333983
310,1.0,2175.0,rcp45,nocons_betas_SSP3,pulse,0.10230230206064632
311,1.0,2175.0,rcp85,nocons_betas_SSP3,pulse,0.18830796256207089
312,1.0,2176.0,rcp45,nocons_betas_SSP3,pulse,0.10223060901770666
313,1.0,2176.0,rcp85,nocons_betas_SSP3,pulse,0.18764697753476614
314,1.0,2177.0,rcp45,nocons_betas_SSP3,pulse,0.1019844644454071
315,1.0,2177.0,rcp85,nocons_betas_SSP3,pulse,0.1868820727837233
316,1.0,2178.0,rcp45,nocons_betas_SSP3,pulse,0.10155997369013547
317,1.0,2178.0,rcp85,nocons_betas_SSP3,pulse,0.18601230317912099
318,1.0,2179.0,rcp45,nocons_betas_SSP3,pulse,0.1010621427547387
319,1.0,2179.0,rcp85,nocons_betas_SSP3,pulse,0.18510015465317378
320,1.0,2180.0,rcp45,nocons_betas_SSP3,pulse,0.10050064974025438
321,1.0,2180.0,rcp85,nocons_betas_SSP3,pulse,0.18415195864346826
322,1.0,2181.0,rcp45,nocons_betas_SSP3,pulse,0.09993591796448115
323,1.0,2181.0,rcp85,nocons_betas_SSP3,pulse,0.18320324892412493
324,1.0,2182.0,rcp45,nocons_betas_SSP3,pulse,0.09937509080260462
325,1.0,2182.0,rcp85,nocons_betas_SSP3,pulse,0.18225836678634824
326,1.0,2183.0,rcp45,nocons_betas_SSP3,pulse,0.09885282503675796
327,1.0,2183.0,rcp85,nocons_betas_SSP3,pulse,0.18133740352861374
328,1.0,2184.0,rcp45,nocons_betas_SSP3,pulse,0.09840838835466109
329,1.0,2184.0,rcp85,nocons_betas_SSP3,pulse,0.1804628080821372
330,1.0,2185.0,rcp45,nocons_betas_SSP3,pulse,0.09809346273370823
331,1.0,2185.0,rcp85,nocons_betas_SSP3,pulse,0.1796637955707023
332,1.0,2186.0,rcp45,nocons_betas_SSP3,pulse,0.09800657457561608
333,1.0,2186.0,rcp85,nocons_betas_SSP3,pulse,0.17899586307890358
334,1.0,2187.0,rcp45,nocons_betas_SSP3,pulse,0.09790051731198426
335,1.0,2187.0,rcp85,nocons_betas_SSP3,pulse,0.17831758540611994
336,1.0,2188.0,rcp45,nocons_betas_SSP3,pulse,0.09781113397255066
337,1.0,2188.0,rcp85,nocons_betas_SSP3,pulse,0.1776494661959425
