temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_ag,adj_sample_wgt_ag,no_wgt_nonag,adj_sample_wgt_nonag
34.3,13416,.0031810792191447,7369,.0016567920062514,2050,.0005646128982377,3997,.0009596743146556
34.4,15462,.0035792988387731,8916,.0018756340089912,1739,.0005251618705775,4807,.0011785029592044
34.5,15593,.0033949225309708,8883,.0017960318509251,2078,.0005137914307216,4632,.0010850992493241
34.6,14862,.0033289184957752,8660,.0018103426321705,1717,.0004818364088397,4485,.001036739454765
34.7,13368,.0027260037157664,7689,.0014497027240488,1619,.0004413155394776,4060,.00083498545224
34.8,12269,.0030683935030118,6945,.001593704576814,1631,.000535991597971,3693,.0009386973282268
34.9,11840,.0029288653165684,6536,.0014521577995072,1584,.0004659407080894,3720,.0010107668089718
35,11430,.0028805482521221,6545,.0015286391231708,1444,.0004780995219864,3441,.0008738096069649
35.1,11823,.0024502383370244,6969,.0013378269724384,1141,.000320262800555,3713,.000792148564031
35.2,9937,.0024983055121384,5550,.0013468463988842,1233,.0003196458258987,3154,.0008318132873555
35.3,9361,.0024191502187652,5053,.0012389011638838,1500,.0004594935064759,2808,.0007207555484054
35.4,9330,.0020847369524866,5476,.0010991915702085,977,.0002901026659874,2877,.0006954427162906
35.5,6447,.0016538147152456,3520,.0008337810375174,979,.0003089246505112,1948,.000511109027217
35.6,8744,.0022798042004881,4715,.0011351000987228,1391,.0003470941345931,2638,.0007976099671723
35.7,8294,.0021558960943171,4420,.0010609923964271,1194,.0003571644789524,2680,.0007377392189376
35.8,6537,.0017326863158305,3223,.0008350981129492,1104,.0002868089691805,2210,.0006107792337007
35.9,7673,.0019109053866986,4333,.0010253180651878,871,.0002790525315124,2469,.0006065347899984
36,7420,.0019986980343853,4087,.000964078097593,983,.0003707010033152,2350,.0006639189334772
36.1,6093,.0018599418889353,3246,.0009525027204678,965,.0002355032062162,1882,.0006719359622513
36.2,6514,.0017555541900247,3484,.0008939394215721,971,.0002867584510255,2059,.000574856317427
36.3,5556,.0014460615728673,3020,.0007777638959041,858,.0002077125258424,1678,.0004605851511208
36.4,7283,.0017498257554198,3934,.0009299411967536,1098,.0002899684208106,2251,.0005299161378556
36.5,6808,.0018005564643575,3833,.0009604524114382,850,.000254599360737,2125,.0005855046921823
36.6,4793,.0012245035231482,2617,.0006025715494085,710,.000249986421192,1466,.0003719455525477
36.7,5297,.0015344096943988,2721,.0007635394352654,839,.0002439179392422,1737,.0005269523198912
36.8,5212,.0014309811784496,2794,.0007215494431119,784,.0002046411270431,1634,.0005047906082947
36.9,4006,.0008757110993933,2219,.0004537328895236,532,.0001335844842636,1255,.0002883937256062
37,4481,.0012180156983366,2328,.0005944151892248,679,.0002052485270099,1474,.0004183519821019
37.1,4102,.0011145140628344,2246,.0005514094421315,469,.0001784667370437,1387,.0003846378836592
37.2,5387,.0012709162256428,3127,.0006839282974305,596,.0001483201772885,1664,.0004386677509238
37.3,3026,.0008534796145234,1567,.000387728644208,482,.0001517501758261,977,.0003140007944893
37.4,3634,.0010579076398365,1939,.0005634868553663,452,.0001244779204708,1243,.0003699428639994
37.5,2882,.0008744164646117,1563,.0004691061635782,364,.0001122186116085,955,.000293091689425
37.6,3141,.0010219061340226,1719,.0005454124615607,342,.0001153211112825,1080,.0003611725611794
37.7,2113,.0007001648045417,1097,.0003574067361143,257,.0000681303063104,759,.0002746277621171
37.8,2251,.0006167042211391,1273,.0003303337379776,242,.0000734322098861,736,.0002129382732754
37.9,2513,.0004810090379248,1351,.0002268260958367,347,.0000813049880666,815,.0001728779540215
38,2548,.000657133034661,1517,.0003739816104442,218,.0000605216897505,813,.0002226297344663
38.1,2534,.0009308538087573,1442,.0005533013566357,253,.0000864358672743,839,.0002911165848474
38.2,2055,.000624498791618,1180,.0003548945994591,224,.0000804598204951,651,.0001891443716637
38.3,1693,.0005006517971822,932,.0002614143001942,132,.0000520562771236,629,.0001871812198644
38.4,1480,.0004176630210297,883,.0002264435911945,111,.0000267929326725,486,.0001644264971628
38.5,2423,.0005439047813152,1380,.0002987249864326,290,.0000573053915449,753,.0001878744033377
38.6,1929,.0004997615226454,1099,.0002915021204615,231,.0000768206138169,599,.0001314387883671
38.7,1466,.0003754391560875,664,.0001554853866583,272,.0000817804148028,530,.0001381733546264
38.8,1776,.0004198468447321,1007,.000239772636272,157,.0000441397963193,612,.0001359344121408
38.9,1686,.0004609898305539,985,.0002593916527545,148,.0000537670570999,553,.0001478311206995
39,2265,.0005549487505014,1332,.0003206236721702,177,.000049656372159,756,.0001846687061722
39.1,902,.0002557473634361,498,.0001273667760522,56,.000021821232508,348,.0001065593548759
39.2,812,.0002643821744215,384,.0001335056780931,144,.0000419877187312,284,.0000888887775972
39.3,818,.0002275929439044,426,.0001241433903445,89,.0000214070861091,303,.0000820424674508
39.4,1118,.0002579276738413,676,.0001514784409267,97,.0000197541253648,345,.0000866951075498
39.5,1560,.0003165132023817,910,.0001725567840936,146,.0000466320836452,504,.0000973243346429
39.6,898,.0003359529189986,440,.0001501293421065,134,.0000568735054003,324,.0001289500714918
39.7,838,.0001776776028812,472,.0000990873623934,60,.0000153174021875,306,.0000632728383003
39.8,752,.0002853121566524,404,.0001657923069125,114,.0000356685422247,234,.0000838513075152
39.9,772,.0002763541169841,401,.0001406832182518,111,.0000678225493758,260,.0000678483493566
40,651,.0001019134214886,372,.0000608588700253,70,.0000125408870666,209,.0000285136643967
40.1,807,.0001764074183264,470,.0000992375630418,76,.0000245887146448,261,.0000525811406398
40.2,853,.000151525766718,492,.0000824534768462,98,.0000261976482356,263,.0000428746416361
40.3,931,.0002180984691655,551,.0001285629152221,79,.000021887326934,301,.0000676482270094
40.4,804,.0001930727815918,407,.0000973553799639,85,.0000243914584992,312,.0000713259431286
40.5,907,.0001801445223357,535,.0001039053468865,66,.0000224066183065,306,.0000538325571426
40.6,1079,.000252698842413,549,.0001236074948707,155,.0000379774196979,375,.0000911139278443
40.7,562,.0001567324771372,284,.0000855440768852,46,.0000111721011855,232,.0000600162990665
40.8,745,.0002171303064031,340,.0001123107228196,127,.0000285994467362,278,.0000762201368474
40.9,404,.0000703327398845,242,.0000412636530989,20,5.71983528630e-06,142,.0000233492514994
41,672,.0001364964331856,385,.0000792238724614,78,.0000178336495225,209,.0000394389112017
41.1,220,.0000795647843148,147,.0000534098651599,12,3.49690321855e-06,61,.0000226580159364
