city,country,Region_ID,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031,year_2032,year_2033,year_2034,year_2035,year_2036,year_2037,year_2038,year_2039,year_2040,year_2041,year_2042,year_2043,year_2044,year_2045,year_2046,year_2047,year_2048,year_2049,year_2050,year_2051,year_2052,year_2053,year_2054,year_2055,year_2056,year_2057,year_2058,year_2059,year_2060,year_2061,year_2062,year_2063,year_2064,year_2065,year_2066,year_2067,year_2068,year_2069,year_2070,year_2071,year_2072,year_2073,year_2074,year_2075,year_2076,year_2077,year_2078,year_2079,year_2080,year_2081,year_2082,year_2083,year_2084,year_2085,year_2086,year_2087,year_2088,year_2089,year_2090,year_2091,year_2092,year_2093,year_2094,year_2095,year_2096,year_2097,year_2098,year_2099
Sharjah,United Arab Emirates,ARE.7,2107425.45855,2107425.45855,2107425.45855,2107425.45855,2107425.45855,2276996.76255,2276996.76255,2276996.76255,2276996.76255,2276996.76255,2430133.76601,2430133.76601,2430133.76601,2430133.76601,2430133.76601,2568035.6132900002,2568035.6132900002,2568035.6132900002,2568035.6132900002,2568035.6132900002,2694301.91535,2694301.91535,2694301.91535,2694301.91535,2694301.91535,2807080.45768,2807080.45768,2807080.45768,2807080.45768,2807080.45768,2903408.6419599997,2903408.6419599997,2903408.6419599997,2903408.6419599997,2903408.6419599997,2983157.0358700003,2983157.0358700003,2983157.0358700003,2983157.0358700003,2983157.0358700003,3051025.42973,3051025.42973,3051025.42973,3051025.42973,3051025.42973,3101971.0052400003,3101971.0052400003,3101971.0052400003,3101971.0052400003,3101971.0052400003,3143055.2581700003,3143055.2581700003,3143055.2581700003,3143055.2581700003,3143055.2581700003,3181320.90172,3181320.90172,3181320.90172,3181320.90172,3181320.90172,3220438.13341,3220438.13341,3220438.13341,3220438.13341,3220438.13341,3258727.34758,3258727.34758,3258727.34758,3258727.34758,3258727.34758,3289906.08732,3289906.08732,3289906.08732,3289906.08732,3289906.08732,3306076.65741,3306076.65741,3306076.65741,3306076.65741,3306076.65741
Yerevan,Armenia,ARM.4,1165031.38591,1165031.38591,1165031.38591,1165031.38591,1165031.38591,1166171.25162,1166171.25162,1166171.25162,1166171.25162,1166171.25162,1165538.9498299998,1165538.9498299998,1165538.9498299998,1165538.9498299998,1165538.9498299998,1162508.11972,1162508.11972,1162508.11972,1162508.11972,1162508.11972,1157278.30377,1157278.30377,1157278.30377,1157278.30377,1157278.30377,1149465.2749700001,1149465.2749700001,1149465.2749700001,1149465.2749700001,1149465.2749700001,1139974.5028600001,1139974.5028600001,1139974.5028600001,1139974.5028600001,1139974.5028600001,1129537.3889600001,1129537.3889600001,1129537.3889600001,1129537.3889600001,1129537.3889600001,1119425.6472,1119425.6472,1119425.6472,1119425.6472,1119425.6472,1110703.75754,1110703.75754,1110703.75754,1110703.75754,1110703.75754,1102816.5800700001,1102816.5800700001,1102816.5800700001,1102816.5800700001,1102816.5800700001,1096376.8936299998,1096376.8936299998,1096376.8936299998,1096376.8936299998,1096376.8936299998,1092652.3959899999,1092652.3959899999,1092652.3959899999,1092652.3959899999,1092652.3959899999,1093104.20489,1093104.20489,1093104.20489,1093104.20489,1093104.20489,1098355.4329600001,1098355.4329600001,1098355.4329600001,1098355.4329600001,1098355.4329600001,1107953.8172,1107953.8172,1107953.8172,1107953.8172,1107953.8172
Mogadishu,Somalia,SOM.3.10,1216697.84713,1216697.84713,1216697.84713,1216697.84713,1216697.84713,1382402.57669,1382402.57669,1382402.57669,1382402.57669,1382402.57669,1568734.01248,1568734.01248,1568734.01248,1568734.01248,1568734.01248,1760552.5015200002,1760552.5015200002,1760552.5015200002,1760552.5015200002,1760552.5015200002,1954005.33887,1954005.33887,1954005.33887,1954005.33887,1954005.33887,2144754.64642,2144754.64642,2144754.64642,2144754.64642,2144754.64642,2334049.03828,2334049.03828,2334049.03828,2334049.03828,2334049.03828,2517656.82648,2517656.82648,2517656.82648,2517656.82648,2517656.82648,2698749.8887,2698749.8887,2698749.8887,2698749.8887,2698749.8887,2874395.0214400003,2874395.0214400003,2874395.0214400003,2874395.0214400003,2874395.0214400003,3046101.66535,3046101.66535,3046101.66535,3046101.66535,3046101.66535,3212587.09812,3212587.09812,3212587.09812,3212587.09812,3212587.09812,3374197.28207,3374197.28207,3374197.28207,3374197.28207,3374197.28207,3531276.62511,3531276.62511,3531276.62511,3531276.62511,3531276.62511,3680860.60393,3680860.60393,3680860.60393,3680860.60393,3680860.60393,3828414.7988400003,3828414.7988400003,3828414.7988400003,3828414.7988400003,3828414.7988400003
Tbilisi,Georgia,GEO.12.69,901115.7785840001,901115.7785840001,901115.7785840001,901115.7785840001,901115.7785840001,889797.7501180001,889797.7501180001,889797.7501180001,889797.7501180001,889797.7501180001,876236.458334,876236.458334,876236.458334,876236.458334,876236.458334,861771.360348,861771.360348,861771.360348,861771.360348,861771.360348,847926.606667,847926.606667,847926.606667,847926.606667,847926.606667,835062.120335,835062.120335,835062.120335,835062.120335,835062.120335,822645.08644,822645.08644,822645.08644,822645.08644,822645.08644,810465.1112180001,810465.1112180001,810465.1112180001,810465.1112180001,810465.1112180001,799100.10845,799100.10845,799100.10845,799100.10845,799100.10845,790038.093385,790038.093385,790038.093385,790038.093385,790038.093385,784116.5212109999,784116.5212109999,784116.5212109999,784116.5212109999,784116.5212109999,781451.482221,781451.482221,781451.482221,781451.482221,781451.482221,781462.6357859999,781462.6357859999,781462.6357859999,781462.6357859999,781462.6357859999,784121.735338,784121.735338,784121.735338,784121.735338,784121.735338,789549.540463,789549.540463,789549.540463,789549.540463,789549.540463,797254.173154,797254.173154,797254.173154,797254.173154,797254.173154
Ankang,China,CHN.23.235.1543,924197.780097,924197.780097,924197.780097,924197.780097,924197.780097,931892.4161200001,931892.4161200001,931892.4161200001,931892.4161200001,931892.4161200001,932994.599141,932994.599141,932994.599141,932994.599141,932994.599141,926301.002547,926301.002547,926301.002547,926301.002547,926301.002547,912763.49939,912763.49939,912763.49939,912763.49939,912763.49939,894156.621434,894156.621434,894156.621434,894156.621434,894156.621434,872025.3748290001,872025.3748290001,872025.3748290001,872025.3748290001,872025.3748290001,847182.07297,847182.07297,847182.07297,847182.07297,847182.07297,821249.129844,821249.129844,821249.129844,821249.129844,821249.129844,795880.121284,795880.121284,795880.121284,795880.121284,795880.121284,771974.405996,771974.405996,771974.405996,771974.405996,771974.405996,749649.774767,749649.774767,749649.774767,749649.774767,749649.774767,729673.265739,729673.265739,729673.265739,729673.265739,729673.265739,713076.001616,713076.001616,713076.001616,713076.001616,713076.001616,700484.344436,700484.344436,700484.344436,700484.344436,700484.344436,691571.818345,691571.818345,691571.818345,691571.818345,691571.818345
Huambo,Angola,AGO.9.72,857028.45384,857028.45384,857028.45384,857028.45384,857028.45384,986106.654493,986106.654493,986106.654493,986106.654493,986106.654493,1121453.57587,1121453.57587,1121453.57587,1121453.57587,1121453.57587,1255677.6455,1255677.6455,1255677.6455,1255677.6455,1255677.6455,1389739.97043,1389739.97043,1389739.97043,1389739.97043,1389739.97043,1526786.98565,1526786.98565,1526786.98565,1526786.98565,1526786.98565,1664950.41765,1664950.41765,1664950.41765,1664950.41765,1664950.41765,1798551.07601,1798551.07601,1798551.07601,1798551.07601,1798551.07601,1924745.2942,1924745.2942,1924745.2942,1924745.2942,1924745.2942,2042973.5328900001,2042973.5328900001,2042973.5328900001,2042973.5328900001,2042973.5328900001,2153994.28473,2153994.28473,2153994.28473,2153994.28473,2153994.28473,2258909.8699,2258909.8699,2258909.8699,2258909.8699,2258909.8699,2357299.60507,2357299.60507,2357299.60507,2357299.60507,2357299.60507,2449682.8001,2449682.8001,2449682.8001,2449682.8001,2449682.8001,2530224.68133,2530224.68133,2530224.68133,2530224.68133,2530224.68133,2604358.5767900003,2604358.5767900003,2604358.5767900003,2604358.5767900003,2604358.5767900003
Ikare,Nigeria,NGA.29.R16654512973eeec0,378639.341266,378639.341266,378639.341266,378639.341266,378639.341266,432020.481996,432020.481996,432020.481996,432020.481996,432020.481996,493740.664813,493740.664813,493740.664813,493740.664813,493740.664813,561601.425163,561601.425163,561601.425163,561601.425163,561601.425163,635482.920427,635482.920427,635482.920427,635482.920427,635482.920427,714580.133488,714580.133488,714580.133488,714580.133488,714580.133488,798160.953878,798160.953878,798160.953878,798160.953878,798160.953878,882552.659283,882552.659283,882552.659283,882552.659283,882552.659283,966495.3797129999,966495.3797129999,966495.3797129999,966495.3797129999,966495.3797129999,1049884.83693,1049884.83693,1049884.83693,1049884.83693,1049884.83693,1130582.81652,1130582.81652,1130582.81652,1130582.81652,1130582.81652,1210994.14508,1210994.14508,1210994.14508,1210994.14508,1210994.14508,1288031.55727,1288031.55727,1288031.55727,1288031.55727,1288031.55727,1363969.8811700002,1363969.8811700002,1363969.8811700002,1363969.8811700002,1363969.8811700002,1435534.95966,1435534.95966,1435534.95966,1435534.95966,1435534.95966,1504860.09995,1504860.09995,1504860.09995,1504860.09995,1504860.09995
Belgrade,Serbia,SRB.3.R5b0c16b54b824b7c,1567311.17359,1567311.17359,1567311.17359,1567311.17359,1567311.17359,1565197.95062,1565197.95062,1565197.95062,1565197.95062,1565197.95062,1566122.0268,1566122.0268,1566122.0268,1566122.0268,1566122.0268,1565219.06308,1565219.06308,1565219.06308,1565219.06308,1565219.06308,1561965.8235799999,1561965.8235799999,1561965.8235799999,1561965.8235799999,1561965.8235799999,1558415.02763,1558415.02763,1558415.02763,1558415.02763,1558415.02763,1557670.74728,1557670.74728,1557670.74728,1557670.74728,1557670.74728,1560030.01967,1560030.01967,1560030.01967,1560030.01967,1560030.01967,1565162.7392799999,1565162.7392799999,1565162.7392799999,1565162.7392799999,1565162.7392799999,1568251.42558,1568251.42558,1568251.42558,1568251.42558,1568251.42558,1569930.50094,1569930.50094,1569930.50094,1569930.50094,1569930.50094,1572435.31201,1572435.31201,1572435.31201,1572435.31201,1572435.31201,1577453.8248100001,1577453.8248100001,1577453.8248100001,1577453.8248100001,1577453.8248100001,1585247.69046,1585247.69046,1585247.69046,1585247.69046,1585247.69046,1594000.84092,1594000.84092,1594000.84092,1594000.84092,1594000.84092,1601883.61096,1601883.61096,1601883.61096,1601883.61096,1601883.61096
Salt Lake City,United States,USA.45.2799,1133748.3895299998,1133748.3895299998,1133748.3895299998,1133748.3895299998,1133748.3895299998,1153271.12772,1153271.12772,1153271.12772,1153271.12772,1153271.12772,1163271.43526,1163271.43526,1163271.43526,1163271.43526,1163271.43526,1169268.96701,1169268.96701,1169268.96701,1169268.96701,1169268.96701,1168655.45144,1168655.45144,1168655.45144,1168655.45144,1168655.45144,1163652.46745,1163652.46745,1163652.46745,1163652.46745,1163652.46745,1152490.44732,1152490.44732,1152490.44732,1152490.44732,1152490.44732,1140003.84085,1140003.84085,1140003.84085,1140003.84085,1140003.84085,1124486.44888,1124486.44888,1124486.44888,1124486.44888,1124486.44888,1107989.62906,1107989.62906,1107989.62906,1107989.62906,1107989.62906,1087302.5646,1087302.5646,1087302.5646,1087302.5646,1087302.5646,1064454.28869,1064454.28869,1064454.28869,1064454.28869,1064454.28869,1036571.1049299999,1036571.1049299999,1036571.1049299999,1036571.1049299999,1036571.1049299999,1006767.98296,1006767.98296,1006767.98296,1006767.98296,1006767.98296,973466.785475,973466.785475,973466.785475,973466.785475,973466.785475,939654.1636430001,939654.1636430001,939654.1636430001,939654.1636430001,939654.1636430001
Bhilai,India,IND.7.106.323,2380647.93004,2380647.93004,2380647.93004,2380647.93004,2380647.93004,2542686.06891,2542686.06891,2542686.06891,2542686.06891,2542686.06891,2703699.07588,2703699.07588,2703699.07588,2703699.07588,2703699.07588,2859338.28567,2859338.28567,2859338.28567,2859338.28567,2859338.28567,3014230.0978200003,3014230.0978200003,3014230.0978200003,3014230.0978200003,3014230.0978200003,3169742.8171900003,3169742.8171900003,3169742.8171900003,3169742.8171900003,3169742.8171900003,3322157.68978,3322157.68978,3322157.68978,3322157.68978,3322157.68978,3463902.9763800004,3463902.9763800004,3463902.9763800004,3463902.9763800004,3463902.9763800004,3593426.58425,3593426.58425,3593426.58425,3593426.58425,3593426.58425,3712506.28745,3712506.28745,3712506.28745,3712506.28745,3712506.28745,3824206.02316,3824206.02316,3824206.02316,3824206.02316,3824206.02316,3931348.76112,3931348.76112,3931348.76112,3931348.76112,3931348.76112,4033735.5350599997,4033735.5350599997,4033735.5350599997,4033735.5350599997,4033735.5350599997,4130502.87332,4130502.87332,4130502.87332,4130502.87332,4130502.87332,4223168.24816,4223168.24816,4223168.24816,4223168.24816,4223168.24816,4312483.72245,4312483.72245,4312483.72245,4312483.72245,4312483.72245
Jinhua,China,CHN.32.338.2356,538451.582436,538451.582436,538451.582436,538451.582436,538451.582436,542934.5935739999,542934.5935739999,542934.5935739999,542934.5935739999,542934.5935739999,543576.742046,543576.742046,543576.742046,543576.742046,543576.742046,539676.951595,539676.951595,539676.951595,539676.951595,539676.951595,531789.797833,531789.797833,531789.797833,531789.797833,531789.797833,520949.149765,520949.149765,520949.149765,520949.149765,520949.149765,508055.151303,508055.151303,508055.151303,508055.151303,508055.151303,493581.06849499996,493581.06849499996,493581.06849499996,493581.06849499996,493581.06849499996,478472.144233,478472.144233,478472.144233,478472.144233,478472.144233,463691.776764,463691.776764,463691.776764,463691.776764,463691.776764,449763.94605100004,449763.94605100004,449763.94605100004,449763.94605100004,449763.94605100004,436757.278787,436757.278787,436757.278787,436757.278787,436757.278787,425118.662974,425118.662974,425118.662974,425118.662974,425118.662974,415448.84627,415448.84627,415448.84627,415448.84627,415448.84627,408112.756658,408112.756658,408112.756658,408112.756658,408112.756658,402920.184375,402920.184375,402920.184375,402920.184375,402920.184375
Chelyabinsk,Russia,RUS.12.323.323,944285.7826520001,944285.7826520001,944285.7826520001,944285.7826520001,944285.7826520001,933478.293617,933478.293617,933478.293617,933478.293617,933478.293617,920895.751542,920895.751542,920895.751542,920895.751542,920895.751542,908944.474907,908944.474907,908944.474907,908944.474907,908944.474907,900826.1116020001,900826.1116020001,900826.1116020001,900826.1116020001,900826.1116020001,896435.396132,896435.396132,896435.396132,896435.396132,896435.396132,894551.2733840001,894551.2733840001,894551.2733840001,894551.2733840001,894551.2733840001,894576.1451280001,894576.1451280001,894576.1451280001,894576.1451280001,894576.1451280001,896640.6479219999,896640.6479219999,896640.6479219999,896640.6479219999,896640.6479219999,900705.030757,900705.030757,900705.030757,900705.030757,900705.030757,908118.4010290001,908118.4010290001,908118.4010290001,908118.4010290001,908118.4010290001,919110.562774,919110.562774,919110.562774,919110.562774,919110.562774,932538.3532870001,932538.3532870001,932538.3532870001,932538.3532870001,932538.3532870001,947265.097854,947265.097854,947265.097854,947265.097854,947265.097854,962544.26549,962544.26549,962544.26549,962544.26549,962544.26549,977810.3578049999,977810.3578049999,977810.3578049999,977810.3578049999,977810.3578049999
Natal,Brazil,BRA.20.3746,892100.166456,892100.166456,892100.166456,892100.166456,892100.166456,929618.043414,929618.043414,929618.043414,929618.043414,929618.043414,964055.4017020001,964055.4017020001,964055.4017020001,964055.4017020001,964055.4017020001,993595.8748440001,993595.8748440001,993595.8748440001,993595.8748440001,993595.8748440001,1019284.3007,1019284.3007,1019284.3007,1019284.3007,1019284.3007,1041902.8053799999,1041902.8053799999,1041902.8053799999,1041902.8053799999,1041902.8053799999,1061117.4727100001,1061117.4727100001,1061117.4727100001,1061117.4727100001,1061117.4727100001,1076153.83057,1076153.83057,1076153.83057,1076153.83057,1076153.83057,1087487.87932,1087487.87932,1087487.87932,1087487.87932,1087487.87932,1096138.66178,1096138.66178,1096138.66178,1096138.66178,1096138.66178,1103270.75911,1103270.75911,1103270.75911,1103270.75911,1103270.75911,1109595.6994,1109595.6994,1109595.6994,1109595.6994,1109595.6994,1116133.9801100001,1116133.9801100001,1116133.9801100001,1116133.9801100001,1116133.9801100001,1123572.31736,1123572.31736,1123572.31736,1123572.31736,1123572.31736,1132391.76538,1132391.76538,1132391.76538,1132391.76538,1132391.76538,1143130.1769700001,1143130.1769700001,1143130.1769700001,1143130.1769700001,1143130.1769700001
Dushanbe,Tajikistan,TJK.4.52.R083b2835db485bac,964070.815167,964070.815167,964070.815167,964070.815167,964070.815167,1036968.6379799999,1036968.6379799999,1036968.6379799999,1036968.6379799999,1036968.6379799999,1106498.47796,1106498.47796,1106498.47796,1106498.47796,1106498.47796,1168140.70138,1168140.70138,1168140.70138,1168140.70138,1168140.70138,1224869.04464,1224869.04464,1224869.04464,1224869.04464,1224869.04464,1279599.4614799998,1279599.4614799998,1279599.4614799998,1279599.4614799998,1279599.4614799998,1333801.28845,1333801.28845,1333801.28845,1333801.28845,1333801.28845,1384667.00316,1384667.00316,1384667.00316,1384667.00316,1384667.00316,1429908.64412,1429908.64412,1429908.64412,1429908.64412,1429908.64412,1471805.9715,1471805.9715,1471805.9715,1471805.9715,1471805.9715,1511013.45136,1511013.45136,1511013.45136,1511013.45136,1511013.45136,1548879.28927,1548879.28927,1548879.28927,1548879.28927,1548879.28927,1586887.12497,1586887.12497,1586887.12497,1586887.12497,1586887.12497,1624105.22255,1624105.22255,1624105.22255,1624105.22255,1624105.22255,1660257.3922299999,1660257.3922299999,1660257.3922299999,1660257.3922299999,1660257.3922299999,1695151.15531,1695151.15531,1695151.15531,1695151.15531,1695151.15531
Copenhagen,Denmark,DNK.3.32,1482477.92222,1482477.92222,1482477.92222,1482477.92222,1482477.92222,1487332.61704,1487332.61704,1487332.61704,1487332.61704,1487332.61704,1484613.38604,1484613.38604,1484613.38604,1484613.38604,1484613.38604,1476112.67368,1476112.67368,1476112.67368,1476112.67368,1476112.67368,1462209.01776,1462209.01776,1462209.01776,1462209.01776,1462209.01776,1444017.43225,1444017.43225,1444017.43225,1444017.43225,1444017.43225,1422101.29642,1422101.29642,1422101.29642,1422101.29642,1422101.29642,1397614.51087,1397614.51087,1397614.51087,1397614.51087,1397614.51087,1370933.78915,1370933.78915,1370933.78915,1370933.78915,1370933.78915,1341837.2566,1341837.2566,1341837.2566,1341837.2566,1341837.2566,1310753.3302799999,1310753.3302799999,1310753.3302799999,1310753.3302799999,1310753.3302799999,1277030.5650799999,1277030.5650799999,1277030.5650799999,1277030.5650799999,1277030.5650799999,1239979.02809,1239979.02809,1239979.02809,1239979.02809,1239979.02809,1199597.79062,1199597.79062,1199597.79062,1199597.79062,1199597.79062,1156583.5229,1156583.5229,1156583.5229,1156583.5229,1156583.5229,1112050.57553,1112050.57553,1112050.57553,1112050.57553,1112050.57553
