temp,tercile,ref,lrt_eval,yhat,se,lower_ci,upper_ci
-13.1,2,27,26.4862174987793,-39.355206,43.044415,-123.7207,45.010292
-13,2,27,26.4862174987793,-39.257065,42.937069,-123.41218,44.898048
-12.9,2,27,26.4862174987793,-39.15892,42.829727,-123.10365,44.785801
-12.8,2,27,26.4862174987793,-39.06078,42.722385,-122.79511,44.673557
-12.7,2,27,26.4862174987793,-38.962635,42.615044,-122.48658,44.561314
-12.6,2,27,26.4862174987793,-38.864494,42.507702,-122.17805,44.44907
-12.5,2,27,26.4862174987793,-38.76635,42.400356,-121.86952,44.336823
-12.4,2,27,26.4862174987793,-38.668205,42.293015,-121.56099,44.224579
-12.3,2,27,26.4862174987793,-38.570065,42.185673,-121.25246,44.112331
-12.2,2,27,26.4862174987793,-38.471924,42.078327,-120.94393,44.000088
-12.1,2,27,26.4862174987793,-38.373779,41.970985,-120.6354,43.887844
-12,2,27,26.4862174987793,-38.275639,41.863644,-120.32687,43.775597
-11.9,2,27,26.4862174987793,-38.177494,41.756302,-120.01834,43.663353
-11.8,2,27,26.4862174987793,-38.079353,41.64896,-119.70981,43.551105
-11.7,2,27,26.4862174987793,-37.981209,41.541615,-119.40128,43.438862
-11.6,2,27,26.4862174987793,-37.883068,41.434273,-119.09275,43.326618
-11.5,2,27,26.4862174987793,-37.784924,41.326931,-118.78422,43.214371
-11.4,2,27,26.4862174987793,-37.686779,41.219585,-118.47569,43.102127
-11.3,2,27,26.4862174987793,-37.588638,41.112244,-118.16716,42.98988
-11.2,2,27,26.4862174987793,-37.490494,41.004902,-117.85863,42.877636
-11.1,2,27,26.4862174987793,-37.392353,40.89756,-117.55009,42.765392
-11,2,27,26.4862174987793,-37.294209,40.790218,-117.24157,42.653145
-10.9,2,27,26.4862174987793,-37.196068,40.682873,-116.93304,42.540901
-10.8,2,27,26.4862174987793,-37.097923,40.575531,-116.6245,42.428658
-10.7,2,27,26.4862174987793,-36.999783,40.468189,-116.31597,42.31641
-10.6,2,27,26.4862174987793,-36.901642,40.360847,-116.00745,42.204166
-10.5,2,27,26.4862174987793,-36.803497,40.253502,-115.69891,42.091919
-10.4,2,27,26.4862174987793,-36.705353,40.14616,-115.39038,41.979675
-10.3,2,27,26.4862174987793,-36.607212,40.038818,-115.08186,41.867432
-10.2,2,27,26.4862174987793,-36.509068,39.931477,-114.77332,41.755184
-10.1,2,27,26.4862174987793,-36.410927,39.824135,-114.46479,41.642941
-10,2,27,26.4862174987793,-36.312782,39.716789,-114.15627,41.530693
-9.9,2,27,26.4862174987793,-36.214642,39.609447,-113.84773,41.418449
-9.800000000000001,2,27,26.4862174987793,-36.116497,39.502106,-113.5392,41.306206
-9.699999999999999,2,27,26.4862174987793,-36.018356,39.39476,-113.23067,41.193958
-9.6,2,27,26.4862174987793,-35.920212,39.287418,-112.92214,41.081715
-9.5,2,27,26.4862174987793,-35.822071,39.180077,-112.61361,40.969467
-9.4,2,27,26.4862174987793,-35.723927,39.072735,-112.30508,40.857224
-9.300000000000001,2,27,26.4862174987793,-35.625786,38.965393,-111.99655,40.74498
-9.199999999999999,2,27,26.4862174987793,-35.527641,38.858047,-111.68802,40.632732
-9.1,2,27,26.4862174987793,-35.429501,38.750706,-111.37949,40.520489
-9,2,27,26.4862174987793,-35.331356,38.643364,-111.07096,40.408245
-8.9,2,27,26.4862174987793,-35.233215,38.536022,-110.76243,40.295998
-8.800000000000001,2,27,26.4862174987793,-35.135071,38.428677,-110.4539,40.183754
-8.699999999999999,2,27,26.4862174987793,-35.03693,38.321335,-110.14536,40.071507
-8.6,2,27,26.4862174987793,-34.938786,38.213993,-109.83684,39.959263
-8.5,2,27,26.4862174987793,-34.840645,38.106651,-109.52831,39.847019
-8.4,2,27,26.4862174987793,-34.7425,37.999306,-109.21977,39.734772
-8.300000000000001,2,27,26.4862174987793,-34.64436,37.891964,-108.91125,39.622528
-8.199999999999999,2,27,26.4862174987793,-34.546215,37.784622,-108.60271,39.510281
-8.1,2,27,26.4862174987793,-34.448074,37.67728,-108.29418,39.398037
-8,2,27,26.4862174987793,-34.34993,37.569935,-107.98566,39.285793
-7.9,2,27,26.4862174987793,-34.251789,37.462593,-107.67712,39.173546
-7.8,2,27,26.4862174987793,-34.153645,37.355251,-107.36859,39.061302
-7.7,2,27,26.4862174987793,-34.055504,37.24791,-107.06006,38.949059
-7.6,2,27,26.4862174987793,-33.957359,37.140564,-106.75153,38.836811
-7.5,2,27,26.4862174987793,-33.859219,37.033222,-106.443,38.724567
-7.4,2,27,26.4862174987793,-33.761074,36.92588,-106.13447,38.61232
-7.3,2,27,26.4862174987793,-33.662933,36.818539,-105.82594,38.500076
-7.2,2,27,26.4862174987793,-33.564789,36.711197,-105.51741,38.387833
-7.1,2,27,26.4862174987793,-33.466648,36.603851,-105.20888,38.275585
-7,2,27,26.4862174987793,-33.368504,36.49651,-104.90035,38.163342
-6.9,2,27,26.4862174987793,-33.270363,36.389168,-104.59182,38.051098
-6.8,2,27,26.4862174987793,-33.172218,36.281826,-104.28329,37.93885
-6.7,2,27,26.4862174987793,-33.074078,36.17448,-103.97475,37.826607
-6.6,2,27,26.4862174987793,-32.975933,36.067139,-103.66623,37.714359
-6.5,2,27,26.4862174987793,-32.877792,35.959797,-103.3577,37.602116
-6.4,2,27,26.4862174987793,-32.779648,35.852455,-103.04916,37.489872
-6.3,2,27,26.4862174987793,-32.681507,35.74511,-102.74064,37.377625
-6.2,2,27,26.4862174987793,-32.583363,35.637768,-102.43211,37.265381
-6.1,2,27,26.4862174987793,-32.485218,35.530426,-102.12357,37.153133
-6,2,27,26.4862174987793,-32.387077,35.423084,-101.81505,37.04089
-5.9,2,27,26.4862174987793,-32.288937,35.315739,-101.50652,36.928646
-5.8,2,27,26.4862174987793,-32.190792,35.208397,-101.19798,36.816399
-5.7,2,27,26.4862174987793,-32.092648,35.101055,-100.88945,36.704155
-5.6,2,27,26.4862174987793,-31.994507,34.993713,-100.58092,36.591908
-5.5,2,27,26.4862174987793,-31.896364,34.886372,-100.27239,36.479664
-5.4,2,27,26.4862174987793,-31.798222,34.779026,-99.96386,36.36742
-5.3,2,27,26.4862174987793,-31.700079,34.671684,-99.655334,36.255173
-5.2,2,27,26.4862174987793,-31.601936,34.564342,-99.346802,36.142929
-5.1,2,27,26.4862174987793,-31.503794,34.457001,-99.038269,36.030685
-5,2,27,26.4862174987793,-31.405651,34.349655,-98.729736,35.918438
-4.9,2,27,26.4862174987793,-31.307508,34.242313,-98.421211,35.806194
-4.8,2,27,26.4862174987793,-31.209366,34.134972,-98.112679,35.693947
-4.7,2,27,26.4862174987793,-31.111223,34.02763,-97.804146,35.581703
-4.6,2,27,26.4862174987793,-31.013081,33.920284,-97.495621,35.46946
-4.5,2,27,26.4862174987793,-30.914938,33.812943,-97.187088,35.357212
-4.4,2,27,26.4862174987793,-30.816795,33.705601,-96.878555,35.244968
-4.3,2,27,26.4862174987793,-30.718653,33.598259,-96.57003,35.132725
-4.2,2,27,26.4862174987793,-30.62051,33.490913,-96.261497,35.020477
-4.1,2,27,26.4862174987793,-30.522367,33.383572,-95.952965,34.908234
-4,2,27,26.4862174987793,-30.424225,33.27623,-95.644432,34.795986
-3.9,2,27,26.4862174987793,-30.326082,33.168888,-95.335907,34.683743
-3.8,2,27,26.4862174987793,-30.22794,33.061543,-95.027374,34.571499
-3.7,2,27,26.4862174987793,-30.129797,32.954201,-94.718842,34.459251
-3.6,2,27,26.4862174987793,-30.031654,32.846859,-94.410316,34.347008
-3.5,2,27,26.4862174987793,-29.933512,32.739517,-94.101784,34.23476
-3.4,2,27,26.4862174987793,-29.835369,32.632175,-93.793251,34.122517
-3.3,2,27,26.4862174987793,-29.737225,32.52483,-93.484726,34.010273
-3.2,2,27,26.4862174987793,-29.639084,32.417488,-93.176193,33.898026
-3.1,2,27,26.4862174987793,-29.540939,32.310146,-92.867661,33.785782
-3,2,27,26.4862174987793,-29.442797,32.202805,-92.559128,33.673534
-2.9,2,27,26.4862174987793,-29.344654,32.095459,-92.250603,33.561291
-2.8,2,27,26.4862174987793,-29.246511,31.988117,-91.94207,33.449047
-2.7,2,27,26.4862174987793,-29.148369,31.880775,-91.633537,33.3368
-2.6,2,27,26.4862174987793,-29.050226,31.773432,-91.325012,33.224556
-2.5,2,27,26.4862174987793,-28.952084,31.66609,-91.016479,33.112312
-2.4,2,27,26.4862174987793,-28.853941,31.558746,-90.707947,33.000065
-2.3,2,27,26.4862174987793,-28.755798,31.451405,-90.399422,32.887821
-2.2,2,27,26.4862174987793,-28.657656,31.344061,-90.090889,32.775574
-2.1,2,27,26.4862174987793,-28.559513,31.236719,-89.782356,32.66333
-2,2,27,26.4862174987793,-28.46137,31.129375,-89.473824,32.551086
-1.9,2,27,26.4862174987793,-28.363228,31.022034,-89.165298,32.438839
-1.8,2,27,26.4862174987793,-28.265085,30.91469,-88.856766,32.326595
-1.7,2,27,26.4862174987793,-28.166943,30.807348,-88.548233,32.214348
-1.6,2,27,26.4862174987793,-28.0688,30.700005,-88.239708,32.102104
-1.5,2,27,26.4862174987793,-27.970657,30.592663,-87.931175,31.989859
-1.4,2,27,26.4862174987793,-27.872515,30.485319,-87.622643,31.877615
-1.3,2,27,26.4862174987793,-27.774372,30.377977,-87.314117,31.765369
-1.2,2,27,26.4862174987793,-27.676229,30.270636,-87.005585,31.653124
-1.1,2,27,26.4862174987793,-27.578087,30.163292,-86.697052,31.540878
-1,2,27,26.4862174987793,-27.479944,30.05595,-86.388519,31.428635
-.9,2,27,26.4862174987793,-27.381802,29.948606,-86.079994,31.316389
-.8,2,27,26.4862174987793,-27.283659,29.841265,-85.771461,31.204144
-.7,2,27,26.4862174987793,-27.185516,29.733921,-85.462929,31.091898
-.6,2,27,26.4862174987793,-27.087374,29.626579,-85.154404,30.979652
-.5,2,27,26.4862174987793,-26.989231,29.519236,-84.845871,30.867409
-.4,2,27,26.4862174987793,-26.891088,29.411894,-84.537338,30.755163
-.3,2,27,26.4862174987793,-26.792946,29.30455,-84.228813,30.642918
-.2,2,27,26.4862174987793,-26.694803,29.197208,-83.92028,30.530672
-.1,2,27,26.4862174987793,-26.596661,29.089865,-83.611748,30.418428
0,2,27,26.4862174987793,-26.498518,28.982523,-83.303215,30.306183
.1,2,27,26.4862174987793,-26.400375,28.875179,-82.99469,30.193937
.2,2,27,26.4862174987793,-26.302233,28.767838,-82.686157,30.081692
.3,2,27,26.4862174987793,-26.20409,28.660494,-82.377625,29.969448
.4,2,27,26.4862174987793,-26.105947,28.553152,-82.069099,29.857203
.5,2,27,26.4862174987793,-26.007805,28.445808,-81.760567,29.744957
.6,2,27,26.4862174987793,-25.909662,28.338467,-81.452034,29.632711
.7,2,27,26.4862174987793,-25.81152,28.231123,-81.143509,29.520466
.8,2,27,26.4862174987793,-25.713377,28.123781,-80.834976,29.408222
.9,2,27,26.4862174987793,-25.615234,28.016439,-80.526443,29.295977
1,2,27,26.4862174987793,-25.517092,27.909096,-80.217911,29.183731
1.1,2,27,26.4862174987793,-25.418949,27.801754,-79.909386,29.071486
1.2,2,27,26.4862174987793,-25.320807,27.69441,-79.600853,28.959242
1.3,2,27,26.4862174987793,-25.222664,27.587069,-79.29232,28.846996
1.4,2,27,26.4862174987793,-25.124521,27.479725,-78.983795,28.734751
1.5,2,27,26.4862174987793,-25.026379,27.372383,-78.675262,28.622505
1.6,2,27,26.4862174987793,-24.928236,27.265039,-78.36673,28.510262
1.7,2,27,26.4862174987793,-24.830093,27.157698,-78.058197,28.398016
1.8,2,27,26.4862174987793,-24.731951,27.050354,-77.749672,28.28577
1.9,2,27,26.4862174987793,-24.633808,26.943012,-77.441139,28.173525
2,2,27,26.4862174987793,-24.535666,26.835669,-77.132607,28.061279
2.1,2,27,26.4862174987793,-24.437523,26.728327,-76.824081,27.949036
2.2,2,27,26.4862174987793,-24.339378,26.620983,-76.515549,27.83679
2.3,2,27,26.4862174987793,-24.241238,26.513641,-76.207016,27.724545
2.4,2,27,26.4862174987793,-24.143093,26.406298,-75.898491,27.612299
2.5,2,27,26.4862174987793,-24.04495,26.298956,-75.589958,27.500055
2.6,2,27,26.4862174987793,-23.946808,26.191612,-75.281425,27.38781
2.7,2,27,26.4862174987793,-23.848665,26.08427,-74.972893,27.275564
2.8,2,27,26.4862174987793,-23.750523,25.976927,-74.664368,27.163319
2.9,2,27,26.4862174987793,-23.65238,25.869585,-74.355835,27.051073
3,2,27,26.4862174987793,-23.554237,25.762241,-74.047302,26.938829
3.1,2,27,26.4862174987793,-23.456095,25.6549,-73.738777,26.826584
3.2,2,27,26.4862174987793,-23.357952,25.547556,-73.430244,26.714338
3.3,2,27,26.4862174987793,-23.259809,25.440214,-73.121712,26.602093
3.4,2,27,26.4862174987793,-23.161667,25.332872,-72.813187,26.489849
3.5,2,27,26.4862174987793,-23.063524,25.225529,-72.504654,26.377604
3.6,2,27,26.4862174987793,-22.965382,25.118187,-72.196121,26.265358
3.7,2,27,26.4862174987793,-22.867239,25.010843,-71.887589,26.153112
3.8,2,27,26.4862174987793,-22.769096,24.903502,-71.579063,26.040869
3.9,2,27,26.4862174987793,-22.670954,24.796158,-71.270531,25.928623
4,2,27,26.4862174987793,-22.572811,24.688816,-70.961998,25.816378
4.1,2,27,26.4862174987793,-22.474669,24.581472,-70.653473,25.704132
4.2,2,27,26.4862174987793,-22.376526,24.474131,-70.34494,25.591888
4.3,2,27,26.4862174987793,-22.278383,24.366787,-70.036407,25.479643
4.4,2,27,26.4862174987793,-22.180241,24.259445,-69.727882,25.367397
4.5,2,27,26.4862174987793,-22.082098,24.152102,-69.41935,25.255152
4.6,2,27,26.4862174987793,-21.983955,24.04476,-69.110817,25.142908
4.7,2,27,26.4862174987793,-21.885813,23.937416,-68.802292,25.030663
4.8,2,27,26.4862174987793,-21.78767,23.830074,-68.493759,24.918417
4.9,2,27,26.4862174987793,-21.689528,23.722731,-68.185226,24.806171
5,2,27,26.4862174987793,-21.591385,23.615389,-67.876694,24.693926
5.1,2,27,26.4862174987793,-21.493242,23.508047,-67.568169,24.581682
5.2,2,27,26.4862174987793,-21.3951,23.400703,-67.259636,24.469437
5.3,2,27,26.4862174987793,-21.296957,23.29336,-66.951103,24.357191
5.4,2,27,26.4862174987793,-21.198814,23.186018,-66.64257,24.244946
5.5,2,27,26.4862174987793,-21.100672,23.078676,-66.334045,24.132702
5.6,2,27,26.4862174987793,-21.002529,22.971333,-66.025513,24.020456
5.7,2,27,26.4862174987793,-20.904387,22.863991,-65.716988,23.908211
5.8,2,27,26.4862174987793,-20.806244,22.756647,-65.408455,23.795965
5.9,2,27,26.4862174987793,-20.708101,22.649305,-65.099922,23.68372
6,2,27,26.4862174987793,-20.609959,22.541962,-64.791389,23.571476
6.1,2,27,26.4862174987793,-20.511816,22.43462,-64.482864,23.45923
6.2,2,27,26.4862174987793,-20.413673,22.327276,-64.174332,23.346985
6.3,2,27,26.4862174987793,-20.315531,22.219934,-63.865799,23.234739
6.4,2,27,26.4862174987793,-20.217388,22.112591,-63.55727,23.122496
6.5,2,27,26.4862174987793,-20.119246,22.005249,-63.248741,23.01025
6.6,2,27,26.4862174987793,-20.021103,21.897905,-62.940208,22.898005
6.7,2,27,26.4862174987793,-19.92296,21.790564,-62.63168,22.785759
6.8,2,27,26.4862174987793,-19.824818,21.68322,-62.323147,22.673513
6.9,2,27,26.4862174987793,-19.726675,21.575878,-62.014618,22.56127
7,2,27,26.4862174987793,-19.628532,21.468534,-61.706089,22.449024
7.1,2,27,26.4862174987793,-19.53039,21.361193,-61.397556,22.336779
7.2,2,27,26.4862174987793,-19.432247,21.253851,-61.089027,22.224535
7.3,2,27,26.4862174987793,-19.334103,21.146507,-60.780495,22.112289
7.4,2,27,26.4862174987793,-19.235962,21.039164,-60.471966,22.000044
7.5,2,27,26.4862174987793,-19.137819,20.931822,-60.163437,21.887798
7.6,2,27,26.4862174987793,-19.039677,20.82448,-59.854904,21.775553
7.7,2,27,26.4862174987793,-18.941534,20.717136,-59.546375,21.663309
7.8,2,27,26.4862174987793,-18.84339,20.609793,-59.237843,21.551064
7.9,2,27,26.4862174987793,-18.745247,20.502451,-58.929314,21.438818
8,2,27,26.4862174987793,-18.647104,20.395109,-58.620785,21.326572
8.1,2,27,26.4862174987793,-18.548962,20.287766,-58.312252,21.214327
8.199999999999999,2,27,26.4862174987793,-18.450821,20.180424,-58.003723,21.102083
8.300000000000001,2,27,26.4862174987793,-18.352676,20.07308,-57.69519,20.989838
8.4,2,27,26.4862174987793,-18.254536,19.965738,-57.386662,20.877592
8.5,2,27,26.4862174987793,-18.156391,19.858395,-57.078133,20.765347
8.6,2,27,26.4862174987793,-18.058249,19.751053,-56.7696,20.653101
8.699999999999999,2,27,26.4862174987793,-17.960106,19.643709,-56.461071,20.540857
8.800000000000001,2,27,26.4862174987793,-17.861963,19.536367,-56.152538,20.428612
8.9,2,27,26.4862174987793,-17.763821,19.429026,-55.844009,20.316368
9,2,27,26.4862174987793,-17.665678,19.321682,-55.53548,20.204123
9.1,2,27,26.4862174987793,-17.567535,19.214338,-55.226948,20.091877
9.199999999999999,2,27,26.4862174987793,-17.469393,19.106997,-54.918419,19.979631
9.300000000000001,2,27,26.4862174987793,-17.37125,18.999653,-54.609886,19.867386
9.4,2,27,26.4862174987793,-17.273108,18.892311,-54.301357,19.755142
9.5,2,27,26.4862174987793,-17.174965,18.784967,-53.992828,19.642897
9.6,2,27,26.4862174987793,-17.076822,18.677626,-53.684296,19.530651
9.699999999999999,2,27,26.4862174987793,-16.97868,18.570284,-53.375767,19.418406
9.800000000000001,2,27,26.4862174987793,-16.880537,18.46294,-53.067234,19.30616
9.9,2,27,26.4862174987793,-16.782394,18.355598,-52.758705,19.193916
10,2,27,26.4862174987793,-16.684252,18.248255,-52.450176,19.081671
10.1,2,27,26.4862174987793,-16.586109,18.140911,-52.141644,18.969425
10.2,2,27,26.4862174987793,-16.487967,18.033569,-51.833115,18.85718
10.3,2,27,26.4862174987793,-16.389824,17.926228,-51.524582,18.744934
10.4,2,27,26.4862174987793,-16.291681,17.818884,-51.216053,18.63269
10.5,2,27,26.4862174987793,-16.193539,17.711542,-50.907524,18.520445
10.6,2,27,26.4862174987793,-16.095396,17.604198,-50.598991,18.408199
10.7,2,27,26.4862174987793,-15.997253,17.496857,-50.290462,18.295956
10.8,2,27,26.4862174987793,-15.899111,17.389513,-49.98193,18.18371
10.9,2,27,26.4862174987793,-15.800968,17.282171,-49.673401,18.071465
11,2,27,26.4862174987793,-15.702826,17.174828,-49.364868,17.959219
11.1,2,27,26.4862174987793,-15.604682,17.067486,-49.056339,17.846973
11.2,2,27,26.4862174987793,-15.50654,16.960142,-48.74781,17.73473
11.3,2,27,26.4862174987793,-15.408398,16.8528,-48.439278,17.622484
11.4,2,27,26.4862174987793,-15.310255,16.745459,-48.130749,17.510239
11.5,2,27,26.4862174987793,-15.212112,16.638115,-47.822216,17.397993
11.6,2,27,26.4862174987793,-15.113969,16.530771,-47.513687,17.285748
11.7,2,27,26.4862174987793,-15.015827,16.423429,-47.205158,17.173504
11.8,2,27,26.4862174987793,-14.917684,16.316086,-46.896626,17.061258
11.9,2,27,26.4862174987793,-14.819542,16.208744,-46.588097,16.949013
12,2,27,26.4862174987793,-14.721398,16.101402,-46.279564,16.836767
12.1,2,27,26.4862174987793,-14.623256,15.994059,-45.971035,16.724522
12.2,2,27,26.4862174987793,-14.525114,15.886716,-45.662506,16.612278
12.3,2,27,26.4862174987793,-14.42697,15.779373,-45.353973,16.500032
12.4,2,27,26.4862174987793,-14.328829,15.672031,-45.045444,16.387789
12.5,2,27,26.4862174987793,-14.230685,15.564688,-44.736912,16.275543
12.6,2,27,26.4862174987793,-14.132543,15.457345,-44.428383,16.163298
12.7,2,27,26.4862174987793,-14.0344,15.350003,-44.119854,16.051052
12.8,2,27,26.4862174987793,-13.936257,15.24266,-43.811321,15.938807
12.9,2,27,26.4862174987793,-13.838116,15.135318,-43.502792,15.826563
13,2,27,26.4862174987793,-13.739972,15.027975,-43.19426,15.714317
13.1,2,27,26.4862174987793,-13.641829,14.920631,-42.885731,15.602072
13.2,2,27,26.4862174987793,-13.543687,14.81329,-42.577202,15.489827
13.3,2,27,26.4862174987793,-13.445544,14.705946,-42.268669,15.377582
13.4,2,27,26.4862174987793,-13.347402,14.598604,-41.96014,15.265337
13.5,2,27,26.4862174987793,-13.249259,14.491261,-41.651608,15.153091
13.6,2,27,26.4862174987793,-13.151115,14.383918,-41.343079,15.040846
13.7,2,27,26.4862174987793,-13.052974,14.276576,-41.03455,14.928601
13.8,2,27,26.4862174987793,-12.954831,14.169233,-40.726017,14.816356
13.9,2,27,26.4862174987793,-12.856688,14.061891,-40.417488,14.704111
14,2,27,26.4862174987793,-12.758546,13.954548,-40.108955,14.591866
14.1,2,27,26.4862174987793,-12.660402,13.847205,-39.800426,14.47962
14.2,2,27,26.4862174987793,-12.562261,13.739862,-39.491898,14.367375
14.3,2,27,26.4862174987793,-12.464117,13.63252,-39.183365,14.25513
14.4,2,27,26.4862174987793,-12.365975,13.525178,-38.874836,14.142885
14.5,2,27,26.4862174987793,-12.267833,13.417834,-38.566303,14.03064
14.6,2,27,26.4862174987793,-12.169689,13.310492,-38.257774,13.918394
14.7,2,27,26.4862174987793,-12.071548,13.20315,-37.949245,13.80615
14.8,2,27,26.4862174987793,-11.973404,13.095806,-37.640713,13.693905
14.9,2,27,26.4862174987793,-11.875262,12.988464,-37.332184,13.58166
15,2,27,26.4862174987793,-11.777119,12.881121,-37.023651,13.469415
15.1,2,27,26.4862174987793,-11.678976,12.773778,-36.715122,13.357169
15.2,2,27,26.4862174987793,-11.580833,12.666436,-36.406593,13.244925
15.3,2,27,26.4862174987793,-11.482691,12.559093,-36.098061,13.132679
15.4,2,27,26.4862174987793,-11.384549,12.451751,-35.789532,13.020434
15.5,2,27,26.4862174987793,-11.286406,12.344408,-35.480999,12.908189
15.6,2,27,26.4862174987793,-11.188263,12.237064,-35.17247,12.795943
15.7,2,27,26.4862174987793,-11.09012,12.129723,-34.863941,12.683699
15.8,2,27,26.4862174987793,-10.991978,12.02238,-34.555408,12.571453
15.9,2,27,26.4862174987793,-10.893835,11.915037,-34.24688,12.459208
16,2,27,26.4862174987793,-10.795692,11.807694,-33.938347,12.346963
16.1,2,27,26.4862174987793,-10.69755,11.700352,-33.629818,12.234717
16.2,2,27,26.4862174987793,-10.599406,11.593008,-33.321285,12.122472
16.3,2,27,26.4862174987793,-10.501266,11.485667,-33.01276,12.010229
16.4,2,27,26.4862174987793,-10.403122,11.378325,-32.704227,11.897984
16.5,2,27,26.4862174987793,-10.304979,11.270981,-32.395695,11.785738
16.6,2,27,26.4862174987793,-10.206836,11.163638,-32.087166,11.673492
16.7,2,27,26.4862174987793,-10.108693,11.056294,-31.778633,11.561247
16.8,2,27,26.4862174987793,-10.010551,10.948954,-31.470106,11.449003
16.9,2,27,26.4862174987793,-9.9124088,10.841611,-31.161575,11.336758
17,2,27,26.4862174987793,-9.8142662,10.734267,-30.853045,11.224512
17.1,2,27,26.4862174987793,-9.7161226,10.626925,-30.544512,11.112267
17.2,2,27,26.4862174987793,-9.61798,10.519582,-30.235981,11.000021
17.3,2,27,26.4862174987793,-9.5198383,10.41224,-29.927454,10.887777
17.4,2,27,26.4862174987793,-9.4216957,10.304897,-29.618923,10.775532
17.5,2,27,26.4862174987793,-9.3235521,10.197555,-29.310392,10.663286
17.6,2,27,26.4862174987793,-9.2254095,10.090211,-29.00186,10.551041
17.7,2,27,26.4862174987793,-9.1272669,9.9828682,-28.693329,10.438795
17.8,2,27,26.4862174987793,-9.0291252,9.8755274,-28.384802,10.326552
17.9,2,27,26.4862174987793,-8.9309826,9.7681837,-28.076271,10.214307
18,2,27,26.4862174987793,-8.832839,9.660841,-27.76774,10.102061
18.1,2,27,26.4862174987793,-8.7346964,9.5534973,-27.459208,9.9898157
18.2,2,27,26.4862174987793,-8.6365528,9.4461546,-27.150677,9.8775702
18.3,2,27,26.4862174987793,-8.5384121,9.3388138,-26.84215,9.7653265
18.4,2,27,26.4862174987793,-8.4402695,9.2314701,-26.533619,9.6530809
18.5,2,27,26.4862174987793,-8.3421259,9.1241274,-26.225088,9.5408354
18.6,2,27,26.4862174987793,-8.2439833,9.0167847,-25.916555,9.4285898
18.7,2,27,26.4862174987793,-8.1458397,8.909441,-25.608025,9.3163443
18.8,2,27,26.4862174987793,-8.047699,8.8021002,-25.299498,9.2041006
18.9,2,27,26.4862174987793,-7.9495559,8.6947575,-24.990967,9.091855
19,2,27,26.4862174987793,-7.8514128,8.5874138,-24.682434,8.9796095
19.1,2,27,26.4862174987793,-7.7532697,8.4800711,-24.373903,8.8673639
19.2,2,27,26.4862174987793,-7.6551266,8.3727283,-24.065372,8.7551184
19.3,2,27,26.4862174987793,-7.5569854,8.2653866,-23.756845,8.6428747
19.4,2,27,26.4862174987793,-7.4588423,8.1580439,-23.448315,8.5306292
19.5,2,27,26.4862174987793,-7.3606992,8.0507011,-23.139782,8.4183836
19.6,2,27,26.4862174987793,-7.2625566,7.9433575,-22.831251,8.306138
19.7,2,27,26.4862174987793,-7.1644135,7.8360147,-22.52272,8.1938925
19.8,2,27,26.4862174987793,-7.0662723,7.7286735,-22.214193,8.0816498
19.9,2,27,26.4862174987793,-6.9681292,7.6213303,-21.905663,7.9694042
20,2,27,26.4862174987793,-6.8699861,7.5139875,-21.59713,7.8571587
20.1,2,27,26.4862174987793,-6.771843,7.4066443,-21.288599,7.7449131
20.2,2,27,26.4862174987793,-6.6736999,7.2993011,-20.980068,7.6326675
20.3,2,27,26.4862174987793,-6.5755587,7.1919603,-20.671541,7.5204239
20.4,2,27,26.4862174987793,-6.477416,7.0846171,-20.36301,7.4081783
20.5,2,27,26.4862174987793,-6.3792729,6.9772739,-20.054478,7.2959328
20.6,2,27,26.4862174987793,-6.2811298,6.8699307,-19.745947,7.1836872
20.7,2,27,26.4862174987793,-6.1829867,6.7625875,-19.437416,7.0714417
20.8,2,27,26.4862174987793,-6.0848455,6.6552467,-19.128889,6.9591985
20.9,2,27,26.4862174987793,-5.9867024,6.5479035,-18.820358,6.8469529
21,2,27,26.4862174987793,-5.8885593,6.4405603,-18.511826,6.7347074
21.1,2,27,26.4862174987793,-5.7904162,6.3332176,-18.203295,6.6224618
21.2,2,27,26.4862174987793,-5.6922736,6.2258744,-17.894764,6.5102162
21.3,2,27,26.4862174987793,-5.5941324,6.1185331,-17.586237,6.3979726
21.4,2,27,26.4862174987793,-5.4959893,6.0111904,-17.277706,6.285727
21.5,2,27,26.4862174987793,-5.3978462,5.9038472,-16.969173,6.1734815
21.6,2,27,26.4862174987793,-5.2997031,5.796504,-16.660643,6.0612359
21.7,2,27,26.4862174987793,-5.20156,5.6891608,-16.35211,5.9489903
21.8,2,27,26.4862174987793,-5.1034188,5.58182,-16.043585,5.8367472
21.9,2,27,26.4862174987793,-5.0052757,5.4744768,-15.735053,5.7245016
22,2,27,26.4862174987793,-4.9071331,5.3671336,-15.426522,5.6122561
22.1,2,27,26.4862174987793,-4.80899,5.2597909,-15.11799,5.5000105
22.2,2,27,26.4862174987793,-4.7108469,5.1524477,-14.809459,5.3877649
22.3,2,27,26.4862174987793,-4.6127057,5.0451064,-14.500933,5.2755218
22.4,2,27,26.4862174987793,-4.5145626,4.9377637,-14.192401,5.1632762
22.5,2,27,26.4862174987793,-4.4164195,4.8304205,-13.88387,5.0510306
22.6,2,27,26.4862174987793,-4.3182764,4.7230773,-13.575338,4.9387851
22.7,2,27,26.4862174987793,-4.2201338,4.6157341,-13.266807,4.8265395
22.8,2,27,26.4862174987793,-4.1219926,4.5083933,-12.958281,4.7142959
