year,minT,maxT,rcp,batch,gcm,iam,value,weight,temp
2096,.69999999,8.6999998,rcp45,batch0,CSIRO-Mk3-6-0,low,1.0669896,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch1,CSIRO-Mk3-6-0,high,2.5323582,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch7,CSIRO-Mk3-6-0,low,1.1343696,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch10,CSIRO-Mk3-6-0,low,.8489002,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch4,CSIRO-Mk3-6-0,low,1.0085205,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch6,CSIRO-Mk3-6-0,high,1.76749,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch3,CSIRO-Mk3-6-0,low,.69549746,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch4,CSIRO-Mk3-6-0,high,-.28970395,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch11,CSIRO-Mk3-6-0,low,2.4338115,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch14,CSIRO-Mk3-6-0,low,1.5011548,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch12,CSIRO-Mk3-6-0,high,1.7531765,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch9,CSIRO-Mk3-6-0,high,2.779384,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch13,CSIRO-Mk3-6-0,high,1.6786024,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch7,CSIRO-Mk3-6-0,high,2.7593694,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch6,CSIRO-Mk3-6-0,low,1.6242188,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch10,CSIRO-Mk3-6-0,high,.89644466,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch3,CSIRO-Mk3-6-0,high,1.2750979,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch0,CSIRO-Mk3-6-0,high,.6892581,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch13,CSIRO-Mk3-6-0,low,2.5492778,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch1,CSIRO-Mk3-6-0,low,1.923472,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch11,CSIRO-Mk3-6-0,high,.8328969000000001,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch12,CSIRO-Mk3-6-0,low,-.9621252300000001,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch5,CSIRO-Mk3-6-0,high,1.5121885,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch5,CSIRO-Mk3-6-0,low,1.8183718,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch2,CSIRO-Mk3-6-0,high,2.1784671,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch2,CSIRO-Mk3-6-0,low,2.9289273,.029999999,2.0711329
2096,.69999999,8.6999998,rcp45,batch8,CSIRO-Mk3-6-0,high,2.1924205,.029999999,2.0711329
2096,.69999999,8.6999998,rcp85,batch14,CSIRO-Mk3-6-0,high,4.924146,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch5,CSIRO-Mk3-6-0,high,9.47091,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch4,CSIRO-Mk3-6-0,low,5.696996,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch7,CSIRO-Mk3-6-0,low,5.8925017,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch3,CSIRO-Mk3-6-0,low,4.3250457,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch1,CSIRO-Mk3-6-0,high,5.119768,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch12,CSIRO-Mk3-6-0,high,3.9487338,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch7,CSIRO-Mk3-6-0,high,2.1177994,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch6,CSIRO-Mk3-6-0,high,3.7311663,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch11,CSIRO-Mk3-6-0,low,6.5017615,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch2,CSIRO-Mk3-6-0,high,6.687766,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch5,CSIRO-Mk3-6-0,low,4.9805373,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch6,CSIRO-Mk3-6-0,low,7.3981336,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch8,CSIRO-Mk3-6-0,low,10.364992,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch11,CSIRO-Mk3-6-0,high,5.5102606,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch12,CSIRO-Mk3-6-0,low,6.5706457,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch0,CSIRO-Mk3-6-0,high,3.2518415,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch14,CSIRO-Mk3-6-0,low,7.413968,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch13,CSIRO-Mk3-6-0,low,6.269058,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch0,CSIRO-Mk3-6-0,low,5.139324,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch2,CSIRO-Mk3-6-0,low,.22994095,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch1,CSIRO-Mk3-6-0,low,3.139244,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch10,CSIRO-Mk3-6-0,high,6.748287,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch9,CSIRO-Mk3-6-0,high,-.21504184,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch9,CSIRO-Mk3-6-0,low,7.6228476,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch3,CSIRO-Mk3-6-0,high,6.9889053,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch4,CSIRO-Mk3-6-0,high,6.641416,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch13,CSIRO-Mk3-6-0,high,2.556647,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch10,CSIRO-Mk3-6-0,low,6.0404494,.029999999,4.1421075
2096,.69999999,8.6999998,rcp85,batch8,CSIRO-Mk3-6-0,high,4.8642146,.029999999,4.1421075
2096,.69999999,8.6999998,rcp45,batch6,CanESM2,high,-.36741674,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch11,CanESM2,low,.7452881,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch6,CanESM2,low,.5890501500000001,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch8,CanESM2,high,.8855333,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch7,CanESM2,low,1.2247057,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch3,CanESM2,low,.43199136,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch2,CanESM2,high,.74395746,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch3,CanESM2,high,1.3266867,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch13,CanESM2,high,1.5149823,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch13,CanESM2,low,1.1890815,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch1,CanESM2,low,1.0155132,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch14,CanESM2,low,1.9825289,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch8,CanESM2,low,.34445204,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch2,CanESM2,low,.9165983599999999,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch12,CanESM2,high,.7570144,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch5,CanESM2,high,1.6287036,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch1,CanESM2,high,.8996627,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch0,CanESM2,low,.61001315,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch14,CanESM2,high,-.1422186,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch9,CanESM2,low,2.1299124,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch9,CanESM2,high,2.407701,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch4,CanESM2,high,1.06683204,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch11,CanESM2,high,1.2793271,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch10,CanESM2,high,.8900941999999999,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch5,CanESM2,low,1.08970495,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch0,CanESM2,high,.41892554,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch10,CanESM2,low,.6549591,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch4,CanESM2,low,1.07735325,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch12,CanESM2,low,1.1354185,.029999999,2.0207846
2096,.69999999,8.6999998,rcp45,batch7,CanESM2,high,.45617676,.029999999,2.0207846
2096,.69999999,8.6999998,rcp85,batch11,CanESM2,high,6.519632,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch9,CanESM2,low,6.503459,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch13,CanESM2,low,5.019482,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch4,CanESM2,low,5.1441193,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch2,CanESM2,low,3.546475,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch0,CanESM2,low,6.404868,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch4,CanESM2,high,5.3107816,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch7,CanESM2,low,7.7282337,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch6,CanESM2,low,3.7013692,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch10,CanESM2,high,5.9180717,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch8,CanESM2,high,3.5853063,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch2,CanESM2,high,2.4096182,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch12,CanESM2,high,5.4708776,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch12,CanESM2,low,5.330476,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch7,CanESM2,high,4.5679924,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch5,CanESM2,high,4.733283,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch5,CanESM2,low,5.2089124,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch1,CanESM2,high,1.2843981,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch6,CanESM2,high,3.3401075,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch10,CanESM2,low,6.8292376,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch0,CanESM2,high,7.91481,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch13,CanESM2,high,4.0984739,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch14,CanESM2,high,.252829,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch8,CanESM2,low,5.640548,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch3,CanESM2,high,-.41650913,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch1,CanESM2,low,4.1126807,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch3,CanESM2,low,3.8467632,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch11,CanESM2,low,5.8096133,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch9,CanESM2,high,6.2462194,.029999999,4.398838
2096,.69999999,8.6999998,rcp85,batch14,CanESM2,low,5.3131545,.029999999,4.398838
2096,.69999999,8.6999998,rcp45,batch5,GFDL-CM3,low,.37657762,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch9,GFDL-CM3,low,1.2460847,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch3,GFDL-CM3,low,1.6259509,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch7,GFDL-CM3,low,1.966828,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch9,GFDL-CM3,high,.3760767,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch8,GFDL-CM3,high,.4690445,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch0,GFDL-CM3,low,1.0493111,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch1,GFDL-CM3,high,2.6196032,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch13,GFDL-CM3,high,2.865775,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch14,GFDL-CM3,low,1.5395755,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch12,GFDL-CM3,high,2.198611,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch2,GFDL-CM3,high,1.2719275,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch8,GFDL-CM3,low,3.059479,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch7,GFDL-CM3,high,5.021123,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch10,GFDL-CM3,low,.8330537,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch2,GFDL-CM3,low,2.6941546,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch11,GFDL-CM3,low,4.017567,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch6,GFDL-CM3,low,2.6855187,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch4,GFDL-CM3,high,2.4111386,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch6,GFDL-CM3,high,3.8671184,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch1,GFDL-CM3,low,3.3921022,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch10,GFDL-CM3,high,2.6060107,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch11,GFDL-CM3,high,1.2487267,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch5,GFDL-CM3,high,1.0720522,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch12,GFDL-CM3,low,2.52193,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch14,GFDL-CM3,high,2.1730529,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch13,GFDL-CM3,low,1.03625137,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch3,GFDL-CM3,high,2.8865386,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch4,GFDL-CM3,low,.9961847,.029999999,2.4408054
2096,.69999999,8.6999998,rcp45,batch0,GFDL-CM3,high,4.1057562,.029999999,2.4408054
2096,.69999999,8.6999998,rcp85,batch8,GFDL-CM3,low,4.3276443,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch10,GFDL-CM3,high,6.3184636,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch9,GFDL-CM3,low,4.6258145,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch12,GFDL-CM3,high,6.31831,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch11,GFDL-CM3,high,2.7869913,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch13,GFDL-CM3,high,3.7311427,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch5,GFDL-CM3,low,3.318596,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch8,GFDL-CM3,high,4.9456915,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch9,GFDL-CM3,high,1.246034,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch5,GFDL-CM3,high,3.2035798,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch6,GFDL-CM3,low,5.962591,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch3,GFDL-CM3,low,6.7990397,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch14,GFDL-CM3,high,-.0604027,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch4,GFDL-CM3,high,5.566513,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch11,GFDL-CM3,low,5.7208477,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch1,GFDL-CM3,low,3.701755,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch0,GFDL-CM3,high,7.802614,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch12,GFDL-CM3,low,6.3188993,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch7,GFDL-CM3,high,6.431791,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch14,GFDL-CM3,low,7.188189,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch13,GFDL-CM3,low,5.7390714,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch6,GFDL-CM3,high,6.926039,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch10,GFDL-CM3,low,6.544839,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch3,GFDL-CM3,high,3.8161421,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch0,GFDL-CM3,low,5.353626,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch4,GFDL-CM3,low,5.5972017,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch2,GFDL-CM3,high,6.718325,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch7,GFDL-CM3,low,7.5526507,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch2,GFDL-CM3,low,5.9475556,.039999999,4.5860796
2096,.69999999,8.6999998,rcp85,batch1,GFDL-CM3,high,6.272719,.039999999,4.5860796
2096,.69999999,8.6999998,rcp45,batch13,GFDL-ESM2G,high,1.3626646,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch9,GFDL-ESM2G,low,.1499215,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch0,GFDL-ESM2G,low,.3807258,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch10,GFDL-ESM2G,high,-.18739492,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch11,GFDL-ESM2G,high,.6680378,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch6,GFDL-ESM2G,high,.5637747,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch4,GFDL-ESM2G,low,1.2197297,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch6,GFDL-ESM2G,low,.41631292,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch10,GFDL-ESM2G,low,1.0846722,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch3,GFDL-ESM2G,high,.8550995,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch8,GFDL-ESM2G,low,.07405068,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch2,GFDL-ESM2G,high,.8372609,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch7,GFDL-ESM2G,high,.21182515,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch0,GFDL-ESM2G,high,.43199303,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch5,GFDL-ESM2G,low,1.2738138,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch4,GFDL-ESM2G,high,.7842587,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch2,GFDL-ESM2G,low,1.0008567,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch14,GFDL-ESM2G,low,.83604976,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch1,GFDL-ESM2G,low,.4195278,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch3,GFDL-ESM2G,low,.018930262,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch5,GFDL-ESM2G,high,.31153347,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch13,GFDL-ESM2G,low,.43205457,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch9,GFDL-ESM2G,high,.8816643,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch8,GFDL-ESM2G,high,1.2846109,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch1,GFDL-ESM2G,high,.16060075,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch14,GFDL-ESM2G,high,-.012489605,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch12,GFDL-ESM2G,high,.69351565,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch12,GFDL-ESM2G,low,1.2008606,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch11,GFDL-ESM2G,low,.28079535,.039999999,.74535656
2096,.69999999,8.6999998,rcp45,batch7,GFDL-ESM2G,low,.9009509,.039999999,.74535656
2096,.69999999,8.6999998,rcp85,batch5,GFDL-ESM2G,high,4.9434544,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch13,GFDL-ESM2G,low,.5172741,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch12,GFDL-ESM2G,low,2.4012223,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch7,GFDL-ESM2G,low,3.8263207,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch4,GFDL-ESM2G,high,2.9010965,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch2,GFDL-ESM2G,low,2.0353501,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch0,GFDL-ESM2G,low,1.3665416,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch14,GFDL-ESM2G,low,2.8504036,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch9,GFDL-ESM2G,low,3.3756826,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch4,GFDL-ESM2G,low,2.4377822,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch14,GFDL-ESM2G,high,2.781814,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch13,GFDL-ESM2G,high,2.23073,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch10,GFDL-ESM2G,high,1.4068954,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch6,GFDL-ESM2G,high,4.8535846,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch1,GFDL-ESM2G,high,5.554317,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch10,GFDL-ESM2G,low,4.8064973,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch1,GFDL-ESM2G,low,5.581322,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch6,GFDL-ESM2G,low,.38109096,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch5,GFDL-ESM2G,low,3.466785,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch7,GFDL-ESM2G,high,3.6298726,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch3,GFDL-ESM2G,high,4.6427443,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch8,GFDL-ESM2G,low,2.9329347,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch11,GFDL-ESM2G,low,2.1917771,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch9,GFDL-ESM2G,high,4.3403035,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch12,GFDL-ESM2G,high,3.4769891,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch8,GFDL-ESM2G,high,1.096667,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch3,GFDL-ESM2G,low,2.1144846,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch2,GFDL-ESM2G,high,1.3196156,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch0,GFDL-ESM2G,high,4.3672407,.039999999,2.797857
2096,.69999999,8.6999998,rcp85,batch11,GFDL-ESM2G,high,3.0622464,.039999999,2.797857
2096,.69999999,8.6999998,rcp45,batch3,GFDL-ESM2M,low,.9382345,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch1,GFDL-ESM2M,high,2.0674933,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch3,GFDL-ESM2M,high,1.2683784,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch14,GFDL-ESM2M,high,1.8499058,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch8,GFDL-ESM2M,high,.935734,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch13,GFDL-ESM2M,high,2.3188325,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch5,GFDL-ESM2M,low,1.6391474,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch7,GFDL-ESM2M,low,-.047981298,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch11,GFDL-ESM2M,low,1.3089382,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch12,GFDL-ESM2M,high,.12681877,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch1,GFDL-ESM2M,low,1.1797744,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch6,GFDL-ESM2M,high,1.5823669,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch10,GFDL-ESM2M,high,1.5558762,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch2,GFDL-ESM2M,low,1.4461267,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch8,GFDL-ESM2M,low,1.5365993,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch2,GFDL-ESM2M,high,1.8834377,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch9,GFDL-ESM2M,high,1.1569458,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch0,GFDL-ESM2M,high,1.4481099,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch7,GFDL-ESM2M,high,1.4474437,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch14,GFDL-ESM2M,low,1.6935339,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch13,GFDL-ESM2M,low,.8901225,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch11,GFDL-ESM2M,high,.8891277,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch4,GFDL-ESM2M,low,.5574217,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch5,GFDL-ESM2M,high,.58419315,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch4,GFDL-ESM2M,high,1.2829356,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch12,GFDL-ESM2M,low,.7744399,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch0,GFDL-ESM2M,low,1.0213827,.059999999,.95668089
2096,.69999999,8.6999998,rcp45,batch9,GFDL-ESM2M,low,1.6117464,.059999999,.95668089
