var_type,year,pctile,cons,beta1,beta2,anomalymin,anomalymax
"value",2168,.9,-.1791108,1.400186,.4111816,0,11
"value",2169,.9,-.1918143,1.416959,.4124373,0,11
"value",2170,.9,-.2045178,1.433731,.4136929,0,11
"value",2171,.9,-.2172213,1.450504,.4149486,0,11
"value",2172,.9,-.2299249,1.467276,.4162042,0,11
"value",2173,.9,-.2426284,1.484049,.4174598,0,11
"value",2174,.9,-.2553319,1.500821,.4187155,0,11
"value",2175,.9,-.2680354,1.517594,.4199711,0,11
"value",2176,.9,-.280739,1.534366,.4212267,0,11
"value",2177,.9,-.2934425,1.551138,.4224824,0,11
"value",2178,.9,-.306146,1.567911,.423738,0,11
"value",2179,.9,-.3188496,1.584683,.4249937,0,11
"value",2180,.9,-.3315531,1.601456,.4262493,0,11
"value",2181,.9,-.3442566,1.618228,.4275049,0,11
"value",2182,.9,-.3569601,1.635001,.4287606,0,11
"value",2183,.9,-.3696637,1.651773,.4300162,0,11
"value",2184,.9,-.3823672,1.668545,.4312719,0,11
"value",2185,.9,-.3950707,1.685318,.4325275,0,11
"value",2186,.9,-.4077742,1.70209,.4337831,0,11
"value",2187,.9,-.4204777,1.718863,.4350388,0,11
"value",2188,.9,-.4331813,1.735635,.4362944,0,11
"value",2189,.9,-.4458848,1.752408,.43755,0,11
"value",2190,.9,-.4585883,1.76918,.4388057,0,11
"value",2191,.9,-.4712919,1.785953,.4400613,0,11
"value",2192,.9,-.4839954,1.802725,.441317,0,11
"value",2193,.9,-.4966989,1.819497,.4425726,0,11
"value",2194,.9,-.5094025,1.83627,.4438282,0,11
"value",2195,.9,-.522106,1.853042,.4450839,0,11
"value",2196,.9,-.5348095,1.869815,.4463395,0,11
"value",2197,.9,-.547513,1.886587,.4475951,0,11
"value",2198,.9,-.5602165,1.90336,.4488508,0,11
"value",2199,.9,-.5729201,1.920132,.4501064,0,11
"value",2200,.9,-.5856236,1.936905,.4513621,0,11
"value",2201,.9,-.5983271,1.953677,.4526177,0,11
"value",2202,.9,-.6110306,1.970449,.4538733,0,11
"value",2203,.9,-.6237342,1.987222,.455129,0,11
"value",2204,.9,-.6364377,2.003994,.4563846,0,11
"value",2205,.9,-.6491413,2.020767,.4576403,0,11
"value",2206,.9,-.6618447,2.037539,.4588959,0,11
"value",2207,.9,-.6745483,2.054312,.4601516,0,11
"value",2208,.9,-.6872518,2.071084,.4614072,0,11
"value",2209,.9,-.6999553,2.087857,.4626628,0,11
"value",2210,.9,-.7126589,2.104629,.4639184,0,11
"value",2211,.9,-.7253624,2.121402,.4651741,0,11
"value",2212,.9,-.7380659,2.138174,.4664297,0,11
"value",2213,.9,-.7507694,2.154946,.4676854,0,11
"value",2214,.9,-.763473,2.171719,.468941,0,11
"value",2215,.9,-.7761765,2.188491,.4701967,0,11
"value",2216,.9,-.7888801,2.205264,.4714523,0,11
"value",2217,.9,-.8015835,2.222036,.4727079,0,11
"value",2218,.9,-.8142871,2.238809,.4739636,0,11
"value",2219,.9,-.8269906,2.255581,.4752192,0,11
"value",2220,.9,-.8396941,2.272353,.4764749,0,11
"value",2221,.9,-.8523977,2.289126,.4777305,0,11
"value",2222,.9,-.8651012,2.305898,.4789861,0,11
"value",2223,.9,-.8778047,2.322671,.4802417,0,11
"value",2224,.9,-.8905082,2.339443,.4814974,0,11
"value",2225,.9,-.9032118,2.356216,.482753,0,11
"value",2226,.9,-.9159153,2.372988,.4840087,0,11
"value",2227,.9,-.9286188,2.38976,.4852643,0,11
"value",2228,.9,-.9413223,2.406533,.48652,0,11
"value",2229,.9,-.9540259,2.423306,.4877756,0,11
"value",2230,.9,-.9667294,2.440078,.4890312,0,11
"value",2231,.9,-.9794329,2.45685,.4902869,0,11
"value",2232,.9,-.9921364,2.473623,.4915425,0,11
"value",2233,.9,-1.00484,2.490395,.4927981,0,11
"value",2234,.9,-1.017543,2.507168,.4940538,0,11
"value",2235,.9,-1.030247,2.52394,.4953094,0,11
"value",2236,.9,-1.042951,2.540713,.4965651,0,11
"value",2237,.9,-1.055654,2.557485,.4978207,0,11
"value",2238,.9,-1.068358,2.574257,.4990763,0,11
"value",2239,.9,-1.081061,2.59103,.500332,0,11
"value",2240,.9,-1.093765,2.607802,.5015876,0,11
"value",2241,.9,-1.106468,2.624575,.5028433,0,11
"value",2242,.9,-1.119172,2.641347,.5040989,0,11
"value",2243,.9,-1.131875,2.65812,.5053545,0,11
"value",2244,.9,-1.144579,2.674892,.5066102,0,11
"value",2245,.9,-1.157282,2.691665,.5078658,0,11
"value",2246,.9,-1.169986,2.708437,.5091214,0,11
"value",2247,.9,-1.182689,2.725209,.5103771,0,11
"value",2248,.9,-1.195393,2.741982,.5116327,0,11
"value",2249,.9,-1.208096,2.758754,.5128884,0,11
"value",2250,.9,-1.2208,2.775527,.514144,0,11
"value",2251,.9,-1.233503,2.792299,.5153996,0,11
"value",2252,.9,-1.246207,2.809072,.5166553,0,11
"value",2253,.9,-1.258911,2.825844,.5179109,0,11
"value",2254,.9,-1.271614,2.842617,.5191665,0,11
"value",2255,.9,-1.284317,2.859389,.5204222,0,11
"value",2256,.9,-1.297021,2.876162,.5216779,0,11
"value",2257,.9,-1.309725,2.892934,.5229335,0,11
"value",2258,.9,-1.322428,2.909706,.5241891,0,11
"value",2259,.9,-1.335132,2.926479,.5254447,0,11
"value",2260,.9,-1.347835,2.943251,.5267004,0,11
"value",2261,.9,-1.360539,2.960024,.527956,0,11
"value",2262,.9,-1.373242,2.976796,.5292116,0,11
"value",2263,.9,-1.385946,2.993569,.5304673,0,11
"value",2264,.9,-1.398649,3.010341,.531723,0,11
"value",2265,.9,-1.411353,3.027113,.5329786,0,11
"value",2266,.9,-1.424056,3.043886,.5342342,0,11
"value",2267,.9,-1.43676,3.060658,.5354899,0,11
"value",2268,.9,-1.449463,3.077431,.5367455,0,11
"value",2269,.9,-1.462167,3.094203,.5380011,0,11
"value",2270,.9,-1.47487,3.110976,.5392568,0,11
"value",2271,.9,-1.487574,3.127748,.5405124,0,11
"value",2272,.9,-1.500278,3.144521,.5417681,0,11
"value",2273,.9,-1.512981,3.161293,.5430237,0,11
"value",2274,.9,-1.525685,3.178066,.5442793,0,11
"value",2275,.9,-1.538388,3.194838,.545535,0,11
"value",2276,.9,-1.551092,3.21161,.5467906,0,11
"value",2277,.9,-1.563795,3.228383,.5480462,0,11
"value",2278,.9,-1.576499,3.245155,.5493019,0,11
"value",2279,.9,-1.589202,3.261928,.5505575,0,11
"value",2280,.9,-1.601906,3.2787,.5518132,0,11
"value",2281,.9,-1.614609,3.295473,.5530688,0,11
"value",2282,.9,-1.627313,3.312245,.5543244,0,11
"value",2283,.9,-1.640016,3.329017,.5555801,0,11
"value",2284,.9,-1.65272,3.34579,.5568357,0,11
"value",2285,.9,-1.665423,3.362562,.5580913,0,11
"value",2286,.9,-1.678127,3.379335,.559347,0,11
"value",2287,.9,-1.69083,3.396107,.5606026,0,11
"value",2288,.9,-1.703534,3.41288,.5618582,0,11
"value",2289,.9,-1.716237,3.429652,.5631139,0,11
"value",2290,.9,-1.728941,3.446425,.5643696,0,11
"value",2291,.9,-1.741645,3.463197,.5656252,0,11
"value",2292,.9,-1.754348,3.47997,.5668808,0,11
"value",2293,.9,-1.767052,3.496742,.5681365,0,11
"value",2294,.9,-1.779755,3.513514,.5693921,0,11
"value",2295,.9,-1.792459,3.530287,.5706477,0,11
"value",2296,.9,-1.805162,3.547059,.5719033,0,11
"value",2297,.9,-1.817866,3.563832,.573159,0,11
"value",2298,.9,-1.830569,3.580604,.5744147,0,11
"value",2299,.9,-1.843273,3.597377,.5756703,0,11
"value",2300,.9,-1.855976,3.614149,.5769259,0,11
"value",2015,.95,.0920843,.0117636,.2388104,.0913345,.4047082
"value",2016,.95,.0793441,.1604126,-.0323918,.1043945,.452688
"value",2017,.95,.1231363,-.1386187,.4408372,.1150177,.4898569
"value",2018,.95,.1287784,-.148767,.4632047,.1313385,.5439752
"value",2019,.95,.0756396,.1898518,.0150939,.1356659,.5908411
"value",2020,.95,.0845089,.2011377,.0025313,.1499573,.6357951
"value",2021,.95,.1269382,-.0057175,.2923539,.1627564,.6857845
"value",2022,.95,.1601749,-.0982399,.360894,.185022,.7193935
"value",2023,.95,.1457469,.0164558,.2744193,.2035401,.7588283
"value",2024,.95,.135848,.0860454,.2193756,.2167926,.8046947
"value",2025,.95,.1517374,.0229724,.2969375,.2303988,.8440318
"value",2026,.95,.1765118,.0072715,.2786277,.25,.8832209
"value",2027,.95,.1407405,.1736021,.1312779,.27,.9260995
"value",2028,.95,.14114,.1505569,.1951029,.2737382,.983
"value",2029,.95,.1547464,.1393705,.2006254,.2793244,1.043
"value",2030,.95,.1935734,.0523087,.2706296,.296344,1.103
"value",2031,.95,.1205432,.2917035,.1247269,.3052537,1.173
"value",2032,.95,.1016803,.3802748,.0747717,.3230438,1.233
"value",2033,.95,.1727071,.2005159,.1799658,.34,1.303
"value",2034,.95,.1305185,.3587552,.073811,.3436951,1.363
"value",2035,.95,.0853942,.486114,.0093467,.3410126,1.443
"value",2036,.95,.1222103,.3964655,.0645741,.3475724,1.513
"value",2037,.95,.1357836,.4011422,.0526469,.3653474,1.593
"value",2038,.95,.0920176,.5952846,-.0564014,.3843217,1.663
"value",2039,.95,.0984153,.586637,-.0309718,.4037126,1.733
"value",2040,.95,.170748,.4711092,.0206968,.4052308,1.813
"value",2041,.95,.2394609,.3705896,.070147,.4187425,1.893
"value",2042,.95,.2649395,.3502595,.0866326,.4325287,1.983
"value",2043,.95,.2580305,.3628038,.0876534,.46,2.073
"value",2044,.95,.2874067,.2834217,.1387117,.47,2.173
"value",2045,.95,.2572636,.3566521,.1099075,.48,2.273
"value",2046,.95,.2766559,.310991,.1383061,.49,2.353
"value",2047,.95,.2688071,.345115,.12897,.5,2.443
"value",2048,.95,.2982619,.2995202,.1539587,.51,2.533
"value",2049,.95,.3043584,.3157806,.154853,.52,2.623
"value",2050,.95,.4218908,.1533982,.2115051,.53,2.703
"value",2051,.95,.4294391,.1554706,.2212638,.54,2.783
"value",2052,.95,.3449546,.2913869,.1784145,.55,2.863
"value",2053,.95,.4966419,.1473287,.2201394,.56,2.983
"value",2054,.95,.5361181,.1139597,.2282267,.57,3.083
"value",2055,.95,.4361827,.2597699,.190314,.58,3.173
"value",2056,.95,.3928884,.3202733,.1748544,.59,3.273
"value",2057,.95,.4488843,.2575002,.197369,.59,3.373
"value",2058,.95,.2832308,.4596684,.1522502,.6,3.463
"value",2059,.95,.2925718,.4683871,.155351,.61,3.583
"value",2060,.95,.3076968,.4701955,.1574481,.61,3.713
"value",2061,.95,.2982747,.4841043,.1633878,.62,3.803
"value",2062,.95,.3616112,.4309681,.1767028,.63,3.903
"value",2063,.95,.4779619,.3091479,.206001,.63,3.993
"value",2064,.95,.505343,.3391781,.1938068,.64,4.123
"value",2065,.95,.555412,.2980288,.2072787,.64,4.263
"value",2066,.95,.6591934,.2091571,.229316,.65,4.423
"value",2067,.95,.6244931,.2650877,.2184444,.65,4.603
"value",2068,.95,.5538445,.375411,.193075,.66,4.753
"value",2069,.95,.5927655,.2917368,.2261261,.66,4.863
"value",2070,.95,.6422337,.2604098,.2357725,.66,4.983
"value",2071,.95,.5949617,.3331643,.2186411,.67,5.093
"value",2072,.95,.5616431,.3843694,.210642,.67,5.203
"value",2073,.95,.5932896,.3534045,.2190169,.67,5.313
"value",2074,.95,.5967855,.352286,.2299524,.67,5.423
"value",2075,.95,.6271,.3218729,.2397133,.68,5.553
"value",2076,.95,.6475986,.3199482,.2424328,.68,5.703
"value",2077,.95,.640604,.3303007,.2467886,.68,5.863
"value",2078,.95,.5810948,.4137937,.2407554,.68,6.043
"value",2079,.95,.5579503,.4600258,.2347659,.68,6.243
"value",2080,.95,.5766051,.4356715,.2458217,.68,6.403
"value",2081,.95,.547289,.4416996,.2544158,.68,6.573
"value",2082,.95,.5553371,.4189543,.2639395,.68,6.723
"value",2083,.95,.5773048,.3826676,.27347,.68,6.883
"value",2084,.95,.7306108,.2789338,.2934791,.68,7.033
"value",2085,.95,.7954427,.2752424,.2945302,.68,7.183
"value",2086,.95,.8793036,.2131132,.3046394,.68,7.303
"value",2087,.95,.9394756,.1761131,.3163241,.68,7.433
"value",2088,.95,1.030703,.1396818,.3228784,.69,7.553
"value",2089,.95,.8934557,.2346149,.3153003,.69,7.773
"value",2090,.95,.9274393,.20983,.3259898,.69,7.902999
"value",2091,.95,.9190721,.2210464,.3304972,.69,8.033
"value",2092,.95,.7840541,.323477,.3210643,.69,8.163
"value",2093,.95,.7397865,.3387503,.3272198,.69,8.283
"value",2094,.95,.8614178,.2786158,.3343739,.69,8.403
"value",2095,.95,.8108089,.3262402,.3288076,.69,8.513
"value",2096,.95,.7925444,.3631904,.3297515,.69,8.653
"value",2097,.95,.8832741,.291999,.3478591,.69,8.873
"value",2098,.95,.8409405,.3220346,.345105,.69,9.073
"value",2099,.95,.7524919,.3785366,.3408021,.69,9.243
"value",2100,.95,.8063058,.3542096,.3526895,0,11
"value",2101,.95,.7992602,.3644255,.3560301,0,11
"value",2102,.95,.7922146,.3746414,.3593707,0,11
"value",2103,.95,.7851689,.3848574,.3627113,0,11
"value",2104,.95,.7781233,.3950733,.3660519,0,11
"value",2105,.95,.7710777,.4052892,.3693925,0,11
"value",2106,.95,.764032,.4155051,.372733,0,11
"value",2107,.95,.7569864,.425721,.3760736,0,11
"value",2108,.95,.7499408,.4359369,.3794142,0,11
"value",2109,.95,.7428951,.4461528,.3827548,0,11
"value",2110,.95,.7358495,.4563687,.3860954,0,11
"value",2111,.95,.7288039,.4665847,.389436,0,11
"value",2112,.95,.7217582,.4768006,.3927766,0,11
"value",2113,.95,.7147126,.4870165,.3961172,0,11
"value",2114,.95,.707667,.4972324,.3994578,0,11
"value",2115,.95,.7006214,.5074483,.4027984,0,11
"value",2116,.95,.6935757,.5176642,.406139,0,11
"value",2117,.95,.6865301,.5278801,.4094795,0,11
"value",2118,.95,.6794845,.538096,.4128201,0,11
"value",2119,.95,.6724389,.5483119,.4161607,0,11
"value",2120,.95,.6653932,.5585278,.4195013,0,11
"value",2121,.95,.6583476,.5687438,.4228419,0,11
"value",2122,.95,.651302,.5789596,.4261825,0,11
"value",2123,.95,.6442564,.5891756,.4295231,0,11
"value",2124,.95,.6372107,.5993915,.4328637,0,11
"value",2125,.95,.6301651,.6096074,.4362043,0,11
"value",2126,.95,.6231195,.6198233,.4395449,0,11
"value",2127,.95,.6160738,.6300392,.4428855,0,11
"value",2128,.95,.6090282,.6402551,.446226,0,11
"value",2129,.95,.6019825,.650471,.4495666,0,11
"value",2130,.95,.5949369,.6606869,.4529072,0,11
"value",2131,.95,.5878913,.6709028,.4562478,0,11
"value",2132,.95,.5808457,.6811188,.4595884,0,11
"value",2133,.95,.5738,.6913347,.462929,0,11
"value",2134,.95,.5667544,.7015506,.4662696,0,11
"value",2135,.95,.5597088,.7117665,.4696102,0,11
"value",2136,.95,.5526631,.7219824,.4729508,0,11
"value",2137,.95,.5456175,.7321983,.4762914,0,11
"value",2138,.95,.5385719,.7424142,.479632,0,11
"value",2139,.95,.5315263,.7526301,.4829726,0,11
"value",2140,.95,.5244806,.7628461,.4863131,0,11
"value",2141,.95,.517435,.7730619,.4896537,0,11
"value",2142,.95,.5103894,.7832779,.4929943,0,11
"value",2143,.95,.5033438,.7934937,.4963349,0,11
"value",2144,.95,.4962981,.8037097,.4996755,0,11
"value",2145,.95,.4892525,.8139256,.5030161,0,11
"value",2146,.95,.4822069,.8241415,.5063567,0,11
"value",2147,.95,.4751612,.8343574,.5096973,0,11
"value",2148,.95,.4681156,.8445733,.5130379,0,11
"value",2149,.95,.46107,.8547893,.5163785,0,11
"value",2150,.95,.4540243,.8650051,.5197191,0,11
"value",2151,.95,.4469787,.8752211,.5230597,0,11
"value",2152,.95,.4399331,.885437,.5264002,0,11
"value",2153,.95,.4328875,.8956529,.5297408,0,11
"value",2154,.95,.4258418,.9058688,.5330814,0,11
"value",2155,.95,.4187962,.9160847,.536422,0,11
"value",2156,.95,.4117506,.9263006,.5397626,0,11
"value",2157,.95,.4047049,.9365165,.5431032,0,11
"value",2158,.95,.3976593,.9467324,.5464438,0,11
"value",2159,.95,.3906137,.9569483,.5497844,0,11
"value",2160,.95,.383568,.9671642,.553125,0,11
"value",2161,.95,.3765224,.9773802,.5564656,0,11
"value",2162,.95,.3694768,.987596,.5598062,0,11
"value",2163,.95,.3624312,.997812,.5631468,0,11
"value",2164,.95,.3553855,1.008028,.5664873,0,11
"value",2165,.95,.3483399,1.018244,.5698279,0,11
"value",2166,.95,.3412943,1.02846,.5731685,0,11
"value",2167,.95,.3342487,1.038676,.5765091,0,11
"value",2168,.95,.327203,1.048892,.5798497,0,11
"value",2169,.95,.3201574,1.059107,.5831903,0,11
"value",2170,.95,.3131118,1.069323,.5865309,0,11
"value",2171,.95,.3060661,1.079539,.5898715,0,11
"value",2172,.95,.2990205,1.089755,.5932121,0,11
"value",2173,.95,.2919749,1.099971,.5965527,0,11
"value",2174,.95,.2849292,1.110187,.5998933,0,11
"value",2175,.95,.2778836,1.120403,.6032338,0,11
"value",2176,.95,.270838,1.130619,.6065744,0,11
"value",2177,.95,.2637924,1.140835,.609915,0,11
"value",2178,.95,.2567467,1.151051,.6132556,0,11
"value",2179,.95,.2497011,1.161267,.6165962,0,11
"value",2180,.95,.2426555,1.171482,.6199368,0,11
"value",2181,.95,.2356098,1.181698,.6232774,0,11
"value",2182,.95,.2285642,1.191914,.626618,0,11
"value",2183,.95,.2215186,1.20213,.6299586,0,11
"value",2184,.95,.2144729,1.212346,.6332992,0,11
"value",2185,.95,.2074273,1.222562,.6366398,0,11
"value",2186,.95,.2003817,1.232778,.6399803,0,11
"value",2187,.95,.1933361,1.242994,.6433209,0,11
"value",2188,.95,.1862904,1.25321,.6466615,0,11
"value",2189,.95,.1792448,1.263426,.6500021,0,11
"value",2190,.95,.1721992,1.273642,.6533427,0,11
"value",2191,.95,.1651535,1.283857,.6566833,0,11
"value",2192,.95,.1581079,1.294073,.6600239,0,11
"value",2193,.95,.1510623,1.304289,.6633645,0,11
"value",2194,.95,.1440167,1.314505,.6667051,0,11
"value",2195,.95,.136971,1.324721,.6700457,0,11
"value",2196,.95,.1299254,1.334937,.6733863,0,11
"value",2197,.95,.1228798,1.345153,.6767269,0,11
"value",2198,.95,.1158341,1.355369,.6800674,0,11
"value",2199,.95,.1087885,1.365585,.683408,0,11
"value",2200,.95,.1017429,1.375801,.6867486,0,11
"value",2201,.95,.0946973,1.386016,.6900892,0,11
"value",2202,.95,.0876516,1.396232,.6934298,0,11
"value",2203,.95,.080606,1.406448,.6967704,0,11
"value",2204,.95,.0735604,1.416664,.700111,0,11
"value",2205,.95,.0665147,1.42688,.7034516,0,11
"value",2206,.95,.0594691,1.437096,.7067922,0,11
"value",2207,.95,.0524235,1.447312,.7101328,0,11
"value",2208,.95,.0453779,1.457528,.7134734,0,11
"value",2209,.95,.0383322,1.467744,.7168139,0,11
"value",2210,.95,.0312866,1.47796,.7201545,0,11
"value",2211,.95,.024241,1.488176,.7234951,0,11
"value",2212,.95,.0171953,1.498392,.7268357,0,11
"value",2213,.95,.0101497,1.508608,.7301763,0,11
"value",2214,.95,.0031041,1.518823,.7335169,0,11
"value",2215,.95,-.0039416,1.529039,.7368575,0,11
"value",2216,.95,-.0109872,1.539255,.7401981,0,11
"value",2217,.95,-.0180328,1.549471,.7435387,0,11
"value",2218,.95,-.0250784,1.559687,.7468793,0,11
"value",2219,.95,-.0321241,1.569903,.7502199,0,11
"value",2220,.95,-.0391697,1.580119,.7535604,0,11
"value",2221,.95,-.0462153,1.590335,.756901,0,11
"value",2222,.95,-.053261,1.600551,.7602416,0,11
"value",2223,.95,-.0603066,1.610767,.7635822,0,11
"value",2224,.95,-.0673522,1.620983,.7669228,0,11
"value",2225,.95,-.0743978,1.631198,.7702634,0,11
"value",2226,.95,-.0814435,1.641414,.773604,0,11
"value",2227,.95,-.0884891,1.65163,.7769446,0,11
"value",2228,.95,-.0955347,1.661846,.7802852,0,11
"value",2229,.95,-.1025804,1.672062,.7836258,0,11
"value",2230,.95,-.109626,1.682278,.7869664,0,11
"value",2231,.95,-.1166716,1.692494,.790307,0,11
"value",2232,.95,-.1237172,1.70271,.7936475,0,11
"value",2233,.95,-.1307629,1.712926,.7969881,0,11
"value",2234,.95,-.1378085,1.723142,.8003287,0,11
"value",2235,.95,-.1448541,1.733357,.8036693,0,11
"value",2236,.95,-.1518998,1.743573,.8070099,0,11
"value",2237,.95,-.1589454,1.753789,.8103505,0,11
"value",2238,.95,-.165991,1.764005,.8136911,0,11
"value",2239,.95,-.1730366,1.774221,.8170317,0,11
"value",2240,.95,-.1800823,1.784437,.8203723,0,11
"value",2241,.95,-.1871279,1.794653,.8237129,0,11
"value",2242,.95,-.1941735,1.804869,.8270535,0,11
"value",2243,.95,-.2012192,1.815085,.830394,0,11
"value",2244,.95,-.2082648,1.825301,.8337346,0,11
"value",2245,.95,-.2153104,1.835517,.8370752,0,11
"value",2246,.95,-.2223561,1.845732,.8404158,0,11
"value",2247,.95,-.2294017,1.855948,.8437564,0,11
"value",2248,.95,-.2364473,1.866164,.847097,0,11
"value",2249,.95,-.2434929,1.87638,.8504376,0,11
"value",2250,.95,-.2505386,1.886596,.8537782,0,11
"value",2251,.95,-.2575842,1.896812,.8571188,0,11
"value",2252,.95,-.2646298,1.907028,.8604594,0,11
"value",2253,.95,-.2716755,1.917244,.8638,0,11
"value",2254,.95,-.2787211,1.92746,.8671405,0,11
"value",2255,.95,-.2857667,1.937676,.8704811,0,11
"value",2256,.95,-.2928123,1.947892,.8738217,0,11
"value",2257,.95,-.299858,1.958107,.8771623,0,11
"value",2258,.95,-.3069036,1.968323,.8805029,0,11
"value",2259,.95,-.3139492,1.978539,.8838435,0,11
"value",2260,.95,-.3209949,1.988755,.8871841,0,11
"value",2261,.95,-.3280405,1.998971,.8905247,0,11
"value",2262,.95,-.3350861,2.009187,.8938653,0,11
"value",2263,.95,-.3421318,2.019403,.8972059,0,11
"value",2264,.95,-.3491774,2.029619,.9005465,0,11
"value",2265,.95,-.356223,2.039835,.9038871,0,11
"value",2266,.95,-.3632686,2.050051,.9072276,0,11
"value",2267,.95,-.3703143,2.060266,.9105682,0,11
"value",2268,.95,-.3773599,2.070482,.9139088,0,11
"value",2269,.95,-.3844055,2.080698,.9172494,0,11
"value",2270,.95,-.3914512,2.090914,.92059,0,11
"value",2271,.95,-.3984968,2.10113,.9239306,0,11
"value",2272,.95,-.4055424,2.111346,.9272712,0,11
"value",2273,.95,-.4125881,2.121562,.9306118,0,11
"value",2274,.95,-.4196337,2.131778,.9339524,0,11
"value",2275,.95,-.4266793,2.141994,.937293,0,11
"value",2276,.95,-.4337249,2.15221,.9406336,0,11
"value",2277,.95,-.4407706,2.162426,.9439741,0,11
"value",2278,.95,-.4478162,2.172642,.9473147,0,11
"value",2279,.95,-.4548618,2.182858,.9506553,0,11
"value",2280,.95,-.4619074,2.193074,.9539959,0,11
"value",2281,.95,-.4689531,2.203289,.9573365,0,11
"value",2282,.95,-.4759987,2.213505,.9606771,0,11
"value",2283,.95,-.4830444,2.223721,.9640177,0,11
"value",2284,.95,-.49009,2.233937,.9673583,0,11
"value",2285,.95,-.4971356,2.244153,.9706989,0,11
"value",2286,.95,-.5041812,2.254369,.9740395,0,11
"value",2287,.95,-.5112268,2.264585,.9773801,0,11
"value",2288,.95,-.5182725,2.274801,.9807206,0,11
"value",2289,.95,-.5253181,2.285017,.9840612,0,11
"value",2290,.95,-.5323638,2.295233,.9874018,0,11
"value",2291,.95,-.5394094,2.305449,.9907424,0,11
"value",2292,.95,-.546455,2.315664,.994083,0,11
