inc_log,yhat,se_hi,lowerci_hi,upperci_hi
10.818778,.30415571,.015081586,.27459636,.33371508
10.820778,.30383384,.015090691,.27425665,.33341107
10.822774,.3035126,.015099781,.27391756,.33310762
10.824766,.30319196,.015108855,.27357915,.33280477
10.826754,.30287209,.015117909,.27324152,.33250263
10.828738,.30255267,.015126952,.2729044,.33220094
10.830718,.30223402,.015135976,.27256808,.3319
10.832694,.301916,.015144984,.27223238,.33159962
10.834667,.30159843,.015153982,.27189717,.33129969
10.836636,.30128163,.015162959,.27156278,.33100048
10.8386,.30096543,.015171921,.27122903,.33070186
10.840561,.30064988,.015180868,.27089593,.33040383
10.842518,.3003349,.015189799,.27056345,.33010638
10.844471,.30002058,.015198715,.27023163,.32980949
10.84642,.29970682,.015207615,.26990044,.32951322
10.848366,.29939371,.0152165,.26956993,.32921749
10.850307,.29908121,.015225369,.26924002,.32892239
10.852245,.29876933,.015234223,.2689108,.32862785
10.854179,.29845804,.015243061,.2685822,.32833388
10.856111,.29814723,.015251888,.26825407,.32804036
10.858037,.29783717,.015260695,.26792675,.32774758
10.85996,.29752773,.015269486,.26760009,.32745537
10.861879,.29721877,.015278267,.2672739,.32716361
10.863795,.29691041,.015287031,.26694837,.32687244
10.865707,.29660267,.01529578,.2666235,.32658184
10.867616,.29629552,.015304513,.26629925,.32629183
10.86952,.29598901,.015313231,.26597562,.32600239
10.871422,.29568297,.015321937,.26565251,.3257134
10.873319,.29537767,.015330624,.2653302,.32542515
10.875213,.29507282,.015339299,.26500836,.32513732
10.877104,.29476845,.015347963,.264687,.32484993
10.87899,.29446486,.015356607,.26436648,.32456326
10.880874,.29416174,.015365239,.2640464,.32427704
10.882753,.29385918,.015373856,.26372698,.32399139
10.884629,.29355729,.015382457,.26340821,.32370633
10.886502,.29325584,.015391046,.26308993,.32342172
10.888371,.29295498,.015399619,.26277229,.3231377
10.890237,.29265475,.015408177,.26245528,.32285425
10.892099,.292355,.015416724,.26213878,.32257122
10.893958,.29205585,.015425255,.26182291,.32228878
10.895813,.29175732,.015433769,.26150769,.32200694
10.897665,.29145923,.015442273,.26119295,.32172555
10.899513,.29116178,.01545076,.26087883,.32144472
10.901359,.29086477,.015459236,.26056522,.32116431
10.9032,.29056838,.015467696,.26025227,.32088453
10.905038,.29027262,.01547614,.25993994,.32060528
10.906873,.28997731,.015484572,.25962809,.32032651
10.908705,.28968245,.015492993,.25931674,.32004815
