temp,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_ag,se_ag,lowerci_ag,upperci_ag,yhat_nonag,se_nonag,lowerci_nonag,upperci_nonag,yhat_nonag_low,se_nonag_low,lowerci_nonag_low,upperci_nonag_low,yhat_ag_low,se_ag_low,lowerci_ag_low,upperci_ag_low,yhat_ag_nonag,se_ag_nonag,lowerci_ag_nonag,upperci_ag_nonag
-11.7,-15.240838,9.3587914,-33.583733,3.1020563,-.44725657,11.728435,-23.434565,22.540052,-182.52628,69.775284,-319.28333,-45.769238,-2.550179,8.6799555,-19.56258,14.462221,-2.1029224,14.499942,-30.522285,26.316441,-182.07903,70.95282,-321.14398,-43.01405,-179.97609,70.183098,-317.53244,-42.419758
-11.6,-15.201456,9.334609,-33.496952,3.0940406,-.44610086,11.698129,-23.374012,22.48181,-182.05463,69.594986,-318.45828,-45.65097,-2.5435896,8.657527,-19.51203,14.424851,-2.0974886,14.462475,-30.443419,26.24844,-181.60854,70.769478,-320.31415,-42.902905,-179.51105,70.001747,-316.71194,-42.310146
-11.5,-15.162074,9.3104258,-33.410172,3.086025,-.44494516,11.667822,-23.313456,22.423567,-181.58299,69.414688,-317.63327,-45.532703,-2.5369999,8.6350975,-19.461481,14.387481,-2.0920548,14.425007,-30.364548,26.180439,-181.13805,70.586136,-319.48434,-42.791756,-179.04599,69.820389,-315.89145,-42.200535
-11.4,-15.122692,9.2862425,-33.323391,3.0780094,-.44378945,11.637516,-23.252901,22.365322,-181.11134,69.23439,-316.80826,-45.414436,-2.5304103,8.612669,-19.410931,14.350111,-2.0866208,14.387539,-30.285679,26.112438,-180.66756,70.402794,-318.65451,-42.680607,-178.58093,69.639038,-315.07095,-42.090919
-11.3,-15.08331,9.2620602,-33.236614,3.0699937,-.44263375,11.60721,-23.192348,22.307079,-180.63969,69.054092,-315.98322,-45.296169,-2.5238206,8.5902405,-19.360382,14.312741,-2.081187,14.350072,-30.20681,26.044437,-180.19707,70.21946,-317.82468,-42.569462,-178.11588,69.457687,-314.25046,-41.981312
-11.2,-15.043928,9.2378769,-33.149834,3.0619781,-.44147804,11.576904,-23.131792,22.248837,-180.16806,68.873795,-315.1582,-45.177902,-2.517231,8.567811,-19.309834,14.275371,-2.075753,14.312604,-30.127941,25.976435,-179.72658,70.036118,-316.99484,-42.458313,-177.65082,69.276337,-313.42996,-41.871696
-11.1,-15.004546,9.2136936,-33.063053,3.0539625,-.44032234,11.546598,-23.071239,22.190594,-179.69641,68.693497,-314.33319,-45.059639,-2.5106416,8.5453825,-19.259283,14.238001,-2.0703192,14.275137,-30.049072,25.908434,-179.25609,69.852776,-316.16501,-42.347168,-177.18578,69.094986,-312.60947,-41.762089
-11,-14.965164,9.1895113,-32.976273,3.0459468,-.43916664,11.516292,-23.010685,22.132351,-179.22476,68.513199,-313.50818,-44.941372,-2.5040519,8.522954,-19.208735,14.200631,-2.0648851,14.237669,-29.970203,25.840433,-178.7856,69.669434,-315.33517,-42.236019,-176.72072,68.913635,-311.78897,-41.652473
-10.9,-14.925781,9.165328,-32.889496,3.0379312,-.43801093,11.485986,-22.95013,22.074108,-178.75313,68.332901,-312.68314,-44.823105,-2.4974623,8.5005245,-19.158184,14.16326,-2.0594513,14.200201,-29.891335,25.772432,-178.31511,69.486092,-314.50534,-42.12487,-176.25566,68.732285,-310.96844,-41.542862
-10.8,-14.8864,9.1411448,-32.802715,3.0299156,-.43685526,11.45568,-22.889576,22.015865,-178.28148,68.152603,-311.85812,-44.704838,-2.4908726,8.478096,-19.107635,14.125891,-2.0540173,14.162734,-29.812466,25.704432,-177.84462,69.302757,-313.67554,-42.013725,-175.7906,68.550934,-310.14795,-41.43325
-10.7,-14.847017,9.1169624,-32.715935,3.0218999,-.43569952,11.425374,-22.829021,21.957623,-177.80983,67.972305,-311.03311,-44.586571,-2.484283,8.4556675,-19.057087,14.08852,-2.0485835,14.125266,-29.733597,25.636429,-177.37413,69.119415,-312.8457,-41.902576,-175.32555,68.369576,-309.32745,-41.323639
-10.6,-14.807636,9.0927792,-32.629154,3.0138843,-.43454385,11.395068,-22.768467,21.89938,-177.3382,67.792007,-310.20807,-44.468304,-2.4776933,8.433239,-19.006536,14.05115,-2.0431495,14.087799,-29.654728,25.568428,-176.90366,68.936073,-312.01587,-41.791428,-174.8605,68.188225,-308.50696,-41.214027
-10.5,-14.768253,9.0685968,-32.542377,3.0058684,-.43338814,11.364762,-22.707912,21.841135,-176.86655,67.61171,-309.38306,-44.350037,-2.4711039,8.4108095,-18.955988,14.013781,-2.0377157,14.050331,-29.575859,25.500427,-176.43315,68.752731,-311.18604,-41.680283,-174.39545,68.006874,-307.68646,-41.104416
-10.4,-14.728871,9.0444136,-32.455597,2.9978528,-.43223244,11.334455,-22.647358,21.782892,-176.3949,67.431412,-308.55804,-44.23177,-2.4645143,8.388381,-18.905437,13.97641,-2.0322816,14.012863,-29.49699,25.432426,-175.96266,68.569389,-310.3562,-41.569134,-173.93039,67.825523,-306.86597,-40.994804
-10.3,-14.689489,9.0202303,-32.368816,2.9898372,-.43107674,11.30415,-22.586803,21.724649,-175.92326,67.251114,-307.733,-44.113503,-2.4579246,8.3659525,-18.854889,13.93904,-2.0268478,13.975396,-29.418121,25.364426,-175.49219,68.386047,-309.52637,-41.457985,-173.46533,67.644173,-306.04547,-40.885193
-10.2,-14.650107,8.996048,-32.282036,2.9818215,-.42992103,11.273844,-22.526249,21.666407,-175.45161,67.070816,-306.90799,-43.995235,-2.451335,8.343523,-18.80434,13.90167,-2.0214138,13.937928,-29.339252,25.296425,-175.0217,68.202713,-308.69653,-41.34684,-173.00027,67.462822,-305.22498,-40.775581
-10.1,-14.610725,8.9718647,-32.195259,2.9738059,-.42876533,11.243538,-22.465694,21.608164,-174.97997,66.890518,-306.08298,-43.876968,-2.4447453,8.3210945,-18.753792,13.8643,-2.01598,13.900461,-29.260384,25.228424,-174.55121,68.019371,-307.86673,-41.235691,-172.53523,67.281471,-304.40448,-40.66597
-10,-14.571343,8.9476814,-32.108479,2.9657903,-.42760962,11.213232,-22.40514,21.549921,-174.50833,66.71022,-305.25793,-43.758701,-2.4381557,8.298666,-18.703241,13.82693,-2.0105462,13.862993,-29.181515,25.160421,-174.08072,67.836029,-307.0369,-41.124542,-172.07018,67.100121,-303.58398,-40.556358
-9.9,-14.531961,8.9234991,-32.021698,2.9577746,-.42645392,11.182925,-22.344585,21.491678,-174.03668,66.529922,-304.43292,-43.640434,-2.431566,8.2762365,-18.652693,13.789559,-2.0051122,13.825526,-29.102644,25.092421,-173.61023,67.652687,-306.20706,-41.013397,-171.60512,66.918762,-302.76349,-40.446743
-9.800000000000001,-14.492579,8.8993158,-31.934919,2.949759,-.42529821,11.152619,-22.284031,21.433435,-173.56503,66.349625,-303.60791,-43.522171,-2.4249766,8.253808,-18.602142,13.75219,-1.9996783,13.788058,-29.023777,25.02442,-173.13974,67.469345,-305.37723,-40.902248,-171.14006,66.737411,-301.94299,-40.337135
-9.699999999999999,-14.453197,8.8751326,-31.848139,2.9417434,-.42414251,11.122313,-22.223476,21.375191,-173.0934,66.169327,-302.7829,-43.403904,-2.4183869,8.2313795,-18.551594,13.71482,-1.9942443,13.75059,-28.944906,24.956419,-172.66925,67.286003,-304.54739,-40.791103,-170.675,66.556061,-301.1225,-40.22752
-9.6,-14.413815,8.8509502,-31.76136,2.9337277,-.42298684,11.092008,-22.162922,21.316948,-172.62175,65.989029,-301.95786,-43.285637,-2.4117973,8.20895,-18.501045,13.67745,-1.9888105,13.713123,-28.866039,24.888418,-172.19876,67.102669,-303.71756,-40.679955,-170.20996,66.37471,-300.302,-40.117908
-9.5,-14.374434,8.826767,-31.67458,2.9257121,-.42183113,11.061702,-22.102367,21.258705,-172.1501,65.808731,-301.13284,-43.16737,-2.4052076,8.1865215,-18.450495,13.640079,-1.9833766,13.675655,-28.787169,24.820415,-171.72827,66.919327,-302.88776,-40.568806,-169.7449,66.193359,-299.48151,-40.008297
-9.4,-14.335052,8.8025837,-31.587799,2.9176965,-.42067543,11.031395,-22.041813,21.200462,-171.67847,65.628426,-300.30783,-43.049103,-2.398618,8.1640921,-18.399946,13.602709,-1.9779426,13.638188,-28.7083,24.752415,-171.25778,66.735985,-302.05792,-40.457661,-169.27985,66.012009,-298.66101,-39.898685
-9.300000000000001,-14.29567,8.7784014,-31.50102,2.9096808,-.41951972,11.001089,-21.981258,21.14222,-171.20682,65.448135,-299.48279,-42.930836,-2.3920286,8.1416636,-18.349396,13.565339,-1.9725088,13.60072,-28.629431,24.684414,-170.78729,66.552643,-301.22809,-40.346512,-168.81479,65.830658,-297.84052,-39.789074
-9.199999999999999,-14.256288,8.7542181,-31.41424,2.9016652,-.41836402,10.970783,-21.920704,21.083977,-170.73517,65.267838,-298.65778,-42.812569,-2.3854389,8.119235,-18.298847,13.527969,-1.9670749,13.563253,-28.550562,24.616413,-170.3168,66.369301,-300.39825,-40.235363,-168.34973,65.649307,-297.01999,-39.679462
-9.1,-14.216906,8.7300358,-31.327461,2.8936496,-.41720831,10.940477,-21.860149,21.025734,-170.26353,65.08754,-297.83276,-42.694302,-2.3788493,8.0968065,-18.248299,13.4906,-1.961641,13.525785,-28.471693,24.548412,-169.84633,66.185966,-299.56842,-40.124218,-167.88467,65.467957,-296.19952,-39.569851
-9,-14.177524,8.7058525,-31.240681,2.8856337,-.41605261,10.910172,-21.799595,20.967491,-169.79189,64.907242,-297.00772,-42.576035,-2.3722596,8.0743771,-18.197748,13.453229,-1.956207,13.488317,-28.392824,24.48041,-169.37584,66.002625,-298.73859,-40.013069,-167.41963,65.286598,-295.379,-39.460239
-8.9,-14.138142,8.6816692,-31.1539,2.8776181,-.41489691,10.879866,-21.73904,20.909246,-169.32024,64.726936,-296.18271,-42.457767,-2.36567,8.0519485,-18.1472,13.415859,-1.9507731,13.45085,-28.313955,24.412409,-168.90533,65.819283,-297.90875,-39.90192,-166.95457,65.105247,-294.5585,-39.350628
-8.800000000000001,-14.09876,8.6574869,-31.067122,2.8696024,-.4137412,10.84956,-21.678488,20.851004,-168.8486,64.546646,-295.3577,-42.3395,-2.3590803,8.02952,-18.096649,13.378489,-1.9453392,13.413383,-28.235086,24.344408,-168.43486,65.635941,-297.07895,-39.790775,-166.48952,64.923897,-293.73801,-39.241016
-8.699999999999999,-14.059378,8.6333036,-30.980341,2.8615868,-.4125855,10.819253,-21.617931,20.792761,-168.37695,64.366341,-294.53265,-42.221233,-2.3524909,8.0070906,-18.046101,13.341119,-1.9399053,13.375916,-28.156218,24.276407,-167.96437,65.452599,-296.24911,-39.679626,-166.02446,64.742546,-292.91751,-39.131405
-8.6,-14.019996,8.6091213,-30.893562,2.8535712,-.41142982,10.788947,-21.557379,20.734518,-167.9053,64.18605,-293.70764,-42.10297,-2.3459013,7.9846621,-17.995552,13.303749,-1.9344714,13.338448,-28.077349,24.208406,-167.49388,65.269257,-295.41928,-39.568481,-165.5594,64.561195,-292.09702,-39.021793
-8.5,-13.980614,8.584938,-30.806782,2.8455555,-.41027409,10.758641,-21.496824,20.676275,-167.43367,64.005753,-292.88263,-41.984703,-2.3393116,7.9622331,-17.945002,13.266378,-1.9290375,13.300981,-27.99848,24.140404,-167.02339,65.085922,-294.58945,-39.457333,-165.09435,64.379845,-291.27652,-38.912182
-8.4,-13.941232,8.5607548,-30.720003,2.8375399,-.40911838,10.728335,-21.436268,20.618032,-166.96202,63.825451,-292.05762,-41.866436,-2.3327219,7.9398041,-17.894453,13.229009,-1.9236035,13.263513,-27.919611,24.072403,-166.5529,64.90258,-293.75961,-39.346184,-164.6293,64.198486,-290.45602,-38.802567
-8.300000000000001,-13.90185,8.5365725,-30.633223,2.8295243,-.40796271,10.69803,-21.375715,20.55979,-166.49037,63.645153,-291.23257,-41.748169,-2.3261323,7.9173756,-17.843903,13.191639,-1.9181697,13.226046,-27.840742,24.004402,-166.08241,64.719238,-292.92978,-39.235039,-164.16425,64.017136,-289.63553,-38.692959
-8.199999999999999,-13.862468,8.5123892,-30.546444,2.8215086,-.40680701,10.667723,-21.315161,20.501547,-166.01874,63.464855,-290.40756,-41.629902,-2.3195426,7.8949466,-17.793354,13.154268,-1.9127357,13.188578,-27.761873,23.936401,-165.61192,64.535896,-292.09995,-39.12389,-163.69919,63.835789,-288.81503,-38.583344
-8.1,-13.823086,8.4882059,-30.459663,2.813493,-.4056513,10.637417,-21.254606,20.443304,-165.54709,63.284557,-289.58255,-41.511635,-2.3129532,7.8725181,-17.742805,13.116899,-1.9073019,13.15111,-27.683004,23.868401,-165.14143,64.352554,-291.27014,-39.012745,-163.23413,63.654438,-287.99454,-38.473732
-8,-13.783704,8.4640236,-30.372885,2.8054774,-.4044956,10.607111,-21.194052,20.385059,-165.07544,63.104259,-288.75751,-41.393368,-2.3063636,7.8500891,-17.692255,13.079528,-1.901868,13.113643,-27.604136,23.8004,-164.67094,64.169212,-290.44031,-38.901596,-162.76907,63.473083,-287.17404,-38.36412
-7.9,-13.744322,8.4398403,-30.286104,2.7974617,-.40333989,10.576805,-21.133497,20.326817,-164.60381,62.923962,-287.9325,-41.275101,-2.2997739,7.8276601,-17.641706,13.042158,-1.8964341,13.076175,-27.525267,23.732397,-164.20045,63.985874,-289.61047,-38.790447,-162.30403,63.291733,-286.35355,-38.254509
-7.8,-13.70494,8.415657,-30.199326,2.7894461,-.40218419,10.546499,-21.072943,20.268574,-164.13216,62.743664,-287.10748,-41.156834,-2.2931843,7.8052316,-17.591156,13.004788,-1.8910002,13.038708,-27.446398,23.664396,-163.72997,63.802536,-288.78064,-38.679302,-161.83897,63.110382,-285.53305,-38.144897
-7.7,-13.665557,8.3914747,-30.112545,2.7814302,-.40102848,10.516193,-21.012388,20.210331,-163.66051,62.563366,-286.28244,-41.038567,-2.2865946,7.7828026,-17.540607,12.967418,-1.8855662,13.00124,-27.367527,23.596395,-163.25948,63.619194,-287.95081,-38.568153,-161.37392,62.929028,-284.71255,-38.035286
-7.6,-13.626176,8.3672915,-30.025766,2.7734146,-.39987278,10.485887,-20.951834,20.152088,-163.18887,62.383068,-285.45743,-40.9203,-2.280005,7.7603736,-17.490059,12.930048,-1.8801323,12.963772,-27.288658,23.528395,-162.789,63.435852,-287.12097,-38.457005,-160.90886,62.747677,-283.89206,-37.925674
-7.5,-13.586794,8.3431091,-29.938986,2.765399,-.39871708,10.455581,-20.891279,20.093845,-162.71722,62.20277,-284.63242,-40.802032,-2.2734156,7.7379451,-17.439508,12.892678,-1.8746984,12.926305,-27.209789,23.460394,-162.31851,63.252514,-286.29117,-38.34586,-160.4438,62.566326,-283.07156,-37.816063
-7.4,-13.547412,8.3189259,-29.852207,2.7573833,-.39756137,10.425275,-20.830725,20.035603,-162.24557,62.022472,-283.8074,-40.683765,-2.2668259,7.7155161,-17.38896,12.855308,-1.8692645,12.888837,-27.13092,23.392393,-161.84802,63.069172,-285.46133,-38.234711,-159.97876,62.384975,-282.25107,-37.706451
-7.3,-13.50803,8.2947426,-29.765427,2.7493677,-.3964057,10.394969,-20.77017,19.97736,-161.77394,61.842175,-282.98236,-40.565502,-2.2602363,7.6930871,-17.338409,12.817938,-1.8638306,12.85137,-27.052052,23.32439,-161.37753,62.885834,-284.6315,-38.123566,-159.5137,62.203621,-281.43057,-37.59684
-7.2,-13.468647,8.2705603,-29.678646,2.7413521,-.39524999,10.364663,-20.709616,19.919115,-161.30229,61.661877,-282.15735,-40.447235,-2.2536466,7.6706586,-17.287861,12.780567,-1.8583966,12.813902,-26.973183,23.25639,-160.90704,62.702492,-283.80167,-38.012417,-159.04865,62.02227,-280.61005,-37.487228
-7.1,-13.429265,8.246377,-29.591867,2.7333364,-.39409429,10.334356,-20.649061,19.860872,-160.83064,61.481579,-281.33234,-40.328968,-2.247057,7.6482296,-17.237312,12.743197,-1.8529627,12.776435,-26.894314,23.188389,-160.43655,62.51915,-282.97183,-37.901268,-158.58359,61.840919,-279.78955,-37.377617
-7,-13.389883,8.2221937,-29.505087,2.7253208,-.39293858,10.30405,-20.588507,19.802629,-160.35901,61.301281,-280.50729,-40.210701,-2.2404675,7.6258006,-17.186762,12.705828,-1.8475288,12.738967,-26.815445,23.120388,-159.96606,62.335812,-282.142,-37.790123,-158.11853,61.659569,-278.96906,-37.268005
-6.9,-13.350501,8.1980114,-29.418308,2.7173052,-.39178288,10.273745,-20.527952,19.744387,-159.88736,61.120983,-279.68228,-40.092434,-2.2338779,7.6033721,-17.136213,12.668457,-1.8420949,12.701499,-26.736576,23.052387,-159.49557,62.15247,-281.31216,-37.678974,-157.65349,61.478214,-278.14856,-37.158394
-6.8,-13.311119,8.1738281,-29.331528,2.7092896,-.39062718,10.243439,-20.467398,19.686144,-159.41571,60.940685,-278.85727,-39.974167,-2.2272882,7.5809431,-17.085665,12.631087,-1.8366611,12.664032,-26.657707,22.984385,-159.02509,61.969128,-280.48236,-37.567825,-157.18843,61.296864,-277.32806,-37.048779
-6.7,-13.271737,8.1496449,-29.244749,2.7012739,-.38947147,10.213133,-20.406843,19.627901,-158.94408,60.760387,-278.03223,-39.8559,-2.2206986,7.5585141,-17.035114,12.593718,-1.8312272,12.626564,-26.578838,22.916384,-158.5546,61.785789,-279.65253,-37.45668,-156.72337,61.115513,-276.50757,-36.939167
-6.6,-13.232355,8.1254625,-29.157969,2.6932583,-.38831577,10.182827,-20.346289,19.569658,-158.47243,60.58009,-277.20721,-39.737633,-2.2141089,7.5360856,-16.984566,12.556347,-1.8257933,12.589097,-26.499969,22.848383,-158.08411,61.602448,-278.82269,-37.345531,-156.25832,60.934162,-275.68707,-36.829556
-6.5,-13.192973,8.1012793,-29.07119,2.6852427,-.38716006,10.15252,-20.285734,19.511415,-158.00078,60.399792,-276.3822,-39.619366,-2.2075193,7.5136566,-16.934015,12.518977,-1.8203593,12.551629,-26.421101,22.780382,-157.61362,61.419106,-277.99286,-37.234383,-155.79326,60.752808,-274.86658,-36.719944
-6.4,-13.153591,8.0770969,-28.984409,2.677227,-.38600436,10.122214,-20.22518,19.453171,-157.52914,60.219494,-275.55719,-39.501099,-2.2009299,7.4912276,-16.883467,12.481607,-1.8149254,12.514162,-26.342232,22.712381,-157.14313,61.235767,-277.16302,-37.123238,-155.3282,60.571457,-274.04608,-36.610332
-6.3,-13.114209,8.0529137,-28.897631,2.6692114,-.38484865,10.091908,-20.164625,19.394928,-157.0575,60.039196,-274.73215,-39.382832,-2.1943402,7.4687991,-16.832918,12.444237,-1.8094915,12.476694,-26.263363,22.644381,-156.67265,61.052425,-276.33319,-37.012089,-154.86316,60.390106,-273.22559,-36.500721
-6.2,-13.074827,8.0287304,-28.81085,2.6611955,-.38369295,10.061603,-20.104071,19.336685,-156.58585,59.858898,-273.90714,-39.264565,-2.1877506,7.4463701,-16.782368,12.406867,-1.8040576,12.439226,-26.184494,22.576378,-156.20215,60.869083,-275.50336,-36.900944,-154.3981,60.208755,-272.40509,-36.391109
-6.1,-13.035445,8.0045481,-28.72407,2.6531799,-.38253725,10.031297,-20.043516,19.278442,-156.11421,59.6786,-273.08212,-39.146297,-2.1811609,7.4239411,-16.731819,12.369496,-1.7986237,12.401759,-26.105625,22.508377,-155.73167,60.685745,-274.67355,-36.789795,-153.93304,60.027401,-271.58459,-36.281498
-6,-12.996063,7.9803648,-28.637291,2.6451643,-.38138157,10.000991,-19.982964,19.2202,-155.64256,59.498302,-272.25708,-39.028034,-2.1745713,7.4015126,-16.681269,12.332127,-1.7931898,12.364291,-26.026756,22.440376,-155.26118,60.502403,-273.84372,-36.678646,-153.46799,59.84605,-270.7641,-36.171886
-5.9,-12.956681,7.956182,-28.55051,2.6371486,-.38022587,9.9706841,-19.922409,19.161957,-155.17091,59.318005,-271.43207,-38.909767,-2.1679816,7.3790836,-16.63072,12.294757,-1.7877558,12.326824,-25.947887,22.372375,-154.7907,60.319065,-273.01389,-36.567501,-153.00293,59.6647,-269.9436,-36.062275
-5.8,-12.917299,7.9319992,-28.463732,2.629133,-.37907016,9.9403782,-19.861855,19.103714,-154.69928,59.137707,-270.60706,-38.7915,-2.1613922,7.3566551,-16.580172,12.257386,-1.7823219,12.289356,-25.869019,22.304375,-154.32021,60.135723,-272.18405,-36.456352,-152.53789,59.483349,-269.12311,-35.952663
-5.7,-12.877917,7.9078159,-28.376951,2.6211174,-.37791446,9.9100723,-19.8013,19.045471,-154.22763,58.957409,-269.78201,-38.673233,-2.1548026,7.3342261,-16.529621,12.220016,-1.776888,12.251888,-25.790148,22.236372,-153.84972,59.952381,-271.35422,-36.345203,-152.07283,59.301994,-268.30261,-35.843052
-5.6,-12.838535,7.8836331,-28.290173,2.6131017,-.37675875,9.8797665,-19.740746,18.987226,-153.75598,58.777111,-268.957,-38.554966,-2.1482129,7.3117971,-16.479073,12.182647,-1.7714541,12.214421,-25.711279,22.168371,-153.37923,59.769039,-270.52438,-36.234058,-151.60777,59.120644,-267.48212,-35.73344
-5.5,-12.799153,7.8594503,-28.203392,2.6050861,-.37560305,9.8494606,-19.680191,18.928984,-153.28435,58.596813,-268.13199,-38.436699,-2.1416233,7.2893686,-16.428522,12.145276,-1.7660202,12.176953,-25.63241,22.10037,-152.90874,59.585701,-269.69455,-36.12291,-151.14272,58.939293,-266.66162,-35.623829
-5.4,-12.759771,7.8352671,-28.116613,2.5970705,-.37444735,9.8191547,-19.619637,18.870741,-152.8127,58.416515,-267.30698,-38.318432,-2.1350336,7.2669396,-16.377974,12.107906,-1.7605864,12.139486,-25.553541,22.03237,-152.43825,59.402359,-268.86475,-36.011765,-150.67766,58.757942,-265.84113,-35.514214
-5.3,-12.720389,7.8110843,-28.029833,2.5890548,-.37329164,9.7888479,-19.559082,18.812498,-152.34105,58.236217,-266.48193,-38.200165,-2.1284442,7.2445107,-16.327425,12.070537,-1.7551525,12.102018,-25.474672,21.964369,-151.96776,59.219021,-268.03491,-35.900616,-150.21262,58.576588,-265.0206,-35.404602
-5.2,-12.681007,7.7869015,-27.943054,2.5810392,-.37213594,9.7585421,-19.498528,18.754255,-151.8694,58.05592,-265.65692,-38.081898,-2.1218545,7.2220817,-16.276875,12.033166,-1.7497185,12.064551,-25.395803,21.896366,-151.49727,59.035679,-267.20508,-35.789467,-149.74756,58.395237,-264.2001,-35.294991
